iter,game_number,elapsed_time,last_1_avg,last_10_avg,last_100_avg,max_score_log,max_diff
11,97,10.703794956207275,0.0,0.2,0.1958762886597938,2,0.6635121403368851
11,98,10.820987701416016,1.0,0.3,0.20408163265306123,2,0.6635121403368851
11,99,10.913869619369507,0.0,0.3,0.20202020202020202,2,0.6635121403368851
12,100,11.00862741470337,0.0,0.3,0.2,2,0.900760013478919
12,101,11.06373906135559,0.0,0.3,0.2,2,0.900760013478919
12,102,11.163898468017578,1.0,0.3,0.21,2,0.900760013478919
12,103,11.254262685775757,0.0,0.3,0.2,2,0.900760013478919
12,104,11.35322642326355,0.0,0.3,0.2,2,0.900760013478919
12,105,11.439709186553955,0.0,0.3,0.2,2,0.900760013478919
12,106,11.526493787765503,0.0,0.2,0.19,2,0.900760013478919
12,107,11.6167471408844,0.0,0.2,0.19,2,0.900760013478919
13,108,11.73850679397583,1.0,0.2,0.2,2,0.7416056560991704
13,109,11.876961946487427,2.0,0.4,0.22,2,0.7416056560991704
13,110,11.966721296310425,0.0,0.4,0.22,2,0.7416056560991704
13,111,12.038415431976318,0.0,0.4,0.22,2,0.7416056560991704
13,112,12.15245771408081,1.0,0.4,0.23,2,0.7416056560991704
13,113,12.247482538223267,0.0,0.4,0.22,2,0.7416056560991704
13,114,12.337216138839722,0.0,0.4,0.22,2,0.7416056560991704
14,115,12.431504011154175,0.0,0.4,0.22,2,0.9093686964690297
14,116,12.549547910690308,1.0,0.5,0.22,2,0.9093686964690297
14,117,12.635427713394165,0.0,0.5,0.22,2,0.9093686964690297
14,118,12.723187685012817,0.0,0.4,0.22,2,0.9093686964690297
14,119,12.787380695343018,0.0,0.2,0.22,2,0.9093686964690297
14,120,12.875622987747192,0.0,0.2,0.22,2,0.9093686964690297
14,121,12.985941171646118,1.0,0.3,0.23,2,0.9093686964690297
14,122,13.0546236038208,0.0,0.2,0.23,2,0.9093686964690297
14,123,13.108031988143921,0.0,0.2,0.23,2,0.9093686964690297
15,124,13.200087785720825,0.0,0.2,0.23,2,0.6298985401517242
15,125,13.321715116500854,1.0,0.3,0.24,2,0.6298985401517242
15,126,13.433837652206421,1.0,0.3,0.25,2,0.6298985401517242
15,127,13.550690412521362,1.0,0.4,0.26,2,0.6298985401517242
15,128,13.686691045761108,2.0,0.6,0.28,2,0.6298985401517242
15,129,13.777453184127808,0.0,0.6,0.28,2,0.6298985401517242
16,130,13.867764472961426,0.0,0.6,0.28,2,1.007870923621146
16,131,13.993661165237427,1.0,0.6,0.29,2,1.007870923621146
16,132,14.085057735443115,0.0,0.6,0.29,2,1.007870923621146
16,133,14.177454233169556,0.0,0.6,0.29,2,1.007870923621146
16,134,14.26816725730896,0.0,0.6,0.29,2,1.007870923621146
16,135,14.357916355133057,0.0,0.5,0.29,2,1.007870923621146
16,136,14.439623832702637,0.0,0.4,0.28,2,1.007870923621146
16,137,14.506327629089355,0.0,0.3,0.28,2,1.007870923621146
17,138,14.596174001693726,0.0,0.1,0.28,2,0.8142075976976382
17,139,14.732543706893921,2.0,0.3,0.3,2,0.8142075976976382
17,140,14.834858417510986,1.0,0.4,0.31,2,0.8142075976976382
17,141,14.925170660018921,0.0,0.3,0.31,2,0.8142075976976382
17,142,15.017580509185791,0.0,0.3,0.31,2,0.8142075976976382
17,143,15.141382694244385,2.0,0.5,0.33,2,0.8142075976976382
17,144,15.227611780166626,0.0,0.5,0.32,2,0.8142075976976382
18,145,15.3289155960083,1.0,0.6,0.33,2,0.7089134686211653
18,146,15.441640377044678,1.0,0.7,0.34,2,0.7089134686211653
18,147,15.505309820175171,0.0,0.7,0.34,2,0.7089134686211653
18,148,15.617671489715576,1.0,0.8,0.35,2,0.7089134686211653
18,149,15.68531847000122,0.0,0.6,0.33,2,0.7089134686211653
18,150,15.797935485839844,1.0,0.6,0.34,2,0.7089134686211653
18,151,15.886308908462524,0.0,0.6,0.33,2,0.7089134686211653
18,152,15.982835292816162,0.0,0.6,0.33,2,0.7089134686211653
18,153,16.036808252334595,0.0,0.4,0.33,2,0.7089134686211653
19,154,16.154194355010986,1.0,0.5,0.34,2,0.7817079313000341
19,155,16.253402948379517,0.0,0.4,0.32,2,0.7817079313000341
19,156,16.370678424835205,1.0,0.4,0.33,2,0.7817079313000341
19,157,16.460067987442017,0.0,0.4,0.33,2,0.7817079313000341
19,158,16.55564260482788,0.0,0.3,0.33,2,0.7817079313000341
19,159,16.67155694961548,1.0,0.4,0.34,2,0.7817079313000341
19,160,16.78744649887085,1.0,0.4,0.35,2,0.7817079313000341
20,161,16.878928184509277,0.0,0.4,0.33,2,0.6550885053266253
20,162,17.02336025238037,2.0,0.6,0.35,2,0.6550885053266253
20,163,17.11266541481018,0.0,0.6,0.35,2,0.6550885053266253
20,164,17.200920581817627,0.0,0.5,0.35,2,0.6550885053266253
20,165,17.293054580688477,0.0,0.5,0.35,2,0.6550885053266253
20,166,17.384435892105103,0.0,0.4,0.35,2,0.6550885053266253
20,167,17.477301120758057,0.0,0.4,0.34,2,0.6550885053266253
21,168,17.579222202301025,0.0,0.4,0.34,2,0.6336581517827905
21,169,17.669766664505005,0.0,0.3,0.34,2,0.6336581517827905
21,170,17.758809804916382,0.0,0.2,0.34,2,0.6336581517827905
21,171,17.867635250091553,1.0,0.3,0.35,2,0.6336581517827905
21,172,17.94433355331421,0.0,0.1,0.35,2,0.6336581517827905
21,173,18.03955864906311,0.0,0.1,0.35,2,0.6336581517827905
21,174,18.159491300582886,1.0,0.2,0.36,2,0.6336581517827905
22,175,18.27643847465515,1.0,0.3,0.37,2,0.9235317302734835
22,176,18.369682550430298,0.0,0.3,0.37,2,0.9235317302734835
22,177,18.486326456069946,1.0,0.4,0.38,2,0.9235317302734835
22,178,18.631322860717773,2.0,0.6,0.39,2,0.9235317302734835
22,179,18.723036527633667,0.0,0.6,0.39,2,0.9235317302734835
22,180,18.837931632995605,1.0,0.7,0.4,2,0.9235317302734835
23,181,18.95588445663452,1.0,0.7,0.41,2,0.9513489983064932
23,182,19.043919563293457,0.0,0.7,0.4,2,0.9513489983064932
23,183,19.138671398162842,0.0,0.7,0.4,2,0.9513489983064932
23,184,19.23018455505371,0.0,0.6,0.39,2,0.9513489983064932
23,185,19.345431566238403,1.0,0.6,0.4,2,0.9513489983064932
23,186,19.50973892211914,3.0,0.9,0.43,3,0.9513489983064932
24,187,19.604400396347046,0.0,0.8,0.43,3,0.8538149826945904
24,188,19.741615533828735,2.0,0.8,0.45,3,0.8538149826945904
24,189,19.86254596710205,1.0,0.9,0.46,3,0.8538149826945904
24,190,19.97737979888916,1.0,0.9,0.47,3,0.8538149826945904
24,191,20.067619562149048,0.0,0.8,0.47,3,0.8538149826945904
24,192,20.15977120399475,0.0,0.8,0.46,3,0.8538149826945904
25,193,20.259546518325806,1.0,0.9,0.47,3,0.6029043337931035
25,194,20.35153317451477,0.0,0.9,0.47,3,0.6029043337931035
25,195,20.441271543502808,0.0,0.8,0.47,3,0.6029043337931035
25,196,20.554778575897217,1.0,0.6,0.47,3,0.6029043337931035
25,197,20.721308708190918,3.0,0.9,0.5,3,0.6029043337931035
26,198,20.937641143798828,5.0,1.2,0.54,5,0.9734734520773084
26,199,21.075726985931396,2.0,1.3,0.56,5,0.9734734520773084
26,200,21.1996488571167,2.0,1.4,0.58,5,0.9734734520773084
26,201,21.31327176094055,1.0,1.5,0.59,5,0.9734734520773084
26,202,21.406025648117065,0.0,1.5,0.58,5,0.9734734520773084
26,203,21.498197555541992,0.0,1.4,0.58,5,0.9734734520773084
27,204,21.588409662246704,0.0,1.4,0.58,5,0.7208724284111063
27,205,21.682522535324097,0.0,1.4,0.58,5,0.7208724284111063
27,206,21.77282404899597,0.0,1.3,0.58,5,0.7208724284111063
27,207,21.916024684906006,2.0,1.2,0.6,5,0.7208724284111063
27,208,22.032081365585327,1.0,0.8,0.6,5,0.7208724284111063
27,209,22.155951976776123,2.0,0.8,0.6,5,0.7208724284111063
28,210,22.271891355514526,1.0,0.7,0.61,5,0.6960285125341413
28,211,22.387051582336426,1.0,0.7,0.62,5,0.6960285125341413
28,212,22.478434801101685,0.0,0.7,0.61,5,0.6960285125341413
28,213,22.614048719406128,2.0,0.9,0.63,5,0.6960285125341413
28,214,22.727322816848755,1.0,1.0,0.64,5,0.6960285125341413
28,215,22.826122999191284,1.0,1.1,0.65,5,0.6960285125341413
29,216,22.965071201324463,2.0,1.3,0.66,5,0.8208821733365159
29,217,23.10459566116333,2.0,1.3,0.68,5,0.8208821733365159
29,218,23.227834701538086,2.0,1.4,0.7,5,0.8208821733365159
29,219,23.364603757858276,2.0,1.4,0.72,5,0.8208821733365159
29,220,23.479934453964233,1.0,1.4,0.73,5,0.8208821733365159
30,221,23.620099782943726,2.0,1.5,0.74,5,0.7148726863383027
30,222,23.762497425079346,2.0,1.7,0.76,5,0.7148726863383027
30,223,23.860286712646484,1.0,1.6,0.77,5,0.7148726863383027
30,224,23.954419136047363,0.0,1.5,0.77,5,0.7148726863383027
30,225,24.09691858291626,2.0,1.6,0.78,5,0.7148726863383027
30,226,24.217829704284668,2.0,1.6,0.79,5,0.7148726863383027
31,227,24.355695962905884,2.0,1.6,0.8,5,1.160434334762726
31,228,24.469032049179077,1.0,1.5,0.79,5,1.160434334762726
31,229,24.60927104949951,2.0,1.5,0.81,5,1.160434334762726
31,230,24.75946021080017,3.0,1.7,0.84,5,1.160434334762726
31,231,24.850071907043457,0.0,1.5,0.83,5,1.160434334762726
31,232,24.967042446136475,1.0,1.4,0.84,5,1.160434334762726
32,233,25.05852508544922,0.0,1.3,0.84,5,0.8561203218309497
32,234,25.172327756881714,1.0,1.4,0.85,5,0.8561203218309497
32,235,25.26393461227417,0.0,1.2,0.85,5,0.8561203218309497
32,236,25.427071809768677,3.0,1.3,0.88,5,0.8561203218309497
32,237,25.48122239112854,0.0,1.1,0.88,5,0.8561203218309497
32,238,25.60705304145813,2.0,1.2,0.9,5,0.8561203218309497
32,239,25.697773694992065,0.0,1.0,0.88,5,0.8561203218309497
33,240,25.815795421600342,1.0,0.8,0.88,5,1.0560517379940797
33,241,25.962724208831787,3.0,1.1,0.91,5,1.0560517379940797
33,242,26.0785710811615,1.0,1.1,0.92,5,1.0560517379940797
33,243,26.19398784637451,1.0,1.2,0.91,5,1.0560517379940797
33,244,26.339235067367554,2.0,1.3,0.93,5,1.0560517379940797
33,245,26.40989589691162,0.0,1.3,0.92,5,1.0560517379940797
34,246,26.533775568008423,2.0,1.2,0.93,5,1.2056701228568618
34,247,26.680282831192017,2.0,1.4,0.95,5,1.2056701228568618
34,248,26.803685188293457,1.0,1.3,0.95,5,1.2056701228568618
34,249,26.967737436294556,3.0,1.6,0.98,5,1.2056701228568618
34,250,27.0617413520813,0.0,1.5,0.97,5,1.2056701228568618
35,251,27.1967830657959,2.0,1.4,0.99,5,0.9535751746852357
35,252,27.259416818618774,0.0,1.3,0.99,5,0.9535751746852357
35,253,27.348687410354614,0.0,1.2,0.99,5,0.9535751746852357
35,254,27.468093156814575,1.0,1.1,0.99,5,0.9535751746852357
35,255,27.522258758544922,0.0,1.1,0.99,5,0.9535751746852357
35,256,27.633605241775513,1.0,1.0,0.99,5,0.9535751746852357
35,257,27.756438970565796,1.0,0.9,1.0,5,0.9535751746852357
36,258,27.896164417266846,2.0,1.0,1.02,5,1.3844239238637701
36,259,27.9515163898468,0.0,0.7,1.01,5,1.3844239238637701
36,260,28.073841094970703,2.0,0.9,1.02,5,1.3844239238637701
36,261,28.1690673828125,0.0,0.7,1.02,5,1.3844239238637701
36,262,28.331536769866943,3.0,1.0,1.03,5,1.3844239238637701
36,263,28.42681622505188,0.0,1.0,1.03,5,1.3844239238637701
36,264,28.539714813232422,1.0,1.0,1.04,5,1.3844239238637701
37,265,28.636955738067627,0.0,1.0,1.04,5,0.8136227142995976
37,266,28.72922968864441,0.0,0.9,1.04,5,0.8136227142995976
37,267,28.843079805374146,1.0,0.9,1.05,5,0.8136227142995976
37,268,28.95911979675293,1.0,0.8,1.06,5,0.8136227142995976
37,269,29.074957370758057,1.0,0.9,1.07,5,0.8136227142995976
37,270,29.21500253677368,2.0,0.9,1.09,5,0.8136227142995976
38,271,29.36191749572754,2.0,1.1,1.1,5,0.7816744463504048
38,272,29.487751245498657,2.0,1.0,1.12,5,0.7816744463504048
38,273,29.609566926956177,2.0,1.2,1.14,5,0.7816744463504048
38,274,29.77550768852234,3.0,1.4,1.16,5,0.7816744463504048
38,275,29.906118631362915,2.0,1.6,1.17,5,0.7816744463504048
38,276,29.9607355594635,0.0,1.6,1.17,5,0.7816744463504048
39,277,30.095996379852295,2.0,1.7,1.18,5,0.9604525647946225
39,278,30.2936532497406,4.0,2.0,1.2,5,0.9604525647946225
39,279,30.41963768005371,2.0,2.1,1.22,5,0.9604525647946225
39,280,30.520407915115356,1.0,2.0,1.22,5,0.9604525647946225
39,281,30.653557062149048,2.0,2.0,1.23,5,0.9604525647946225
40,282,30.7447988986969,0.0,1.8,1.23,5,0.9241352061668741
40,283,30.862506866455078,1.0,1.7,1.24,5,0.9241352061668741
40,284,30.977141618728638,1.0,1.5,1.25,5,0.9241352061668741
40,285,31.074732542037964,0.0,1.3,1.24,5,0.9241352061668741
40,286,31.199936628341675,2.0,1.5,1.23,5,0.9241352061668741
40,287,31.31946325302124,1.0,1.4,1.24,5,0.9241352061668741
41,288,31.496459245681763,4.0,1.4,1.26,5,0.974661441631546
41,289,31.64822268486023,3.0,1.5,1.28,5,0.974661441631546
41,290,31.762649536132812,1.0,1.5,1.28,5,0.974661441631546
41,291,31.852885723114014,0.0,1.3,1.28,5,0.974661441631546
41,292,31.97002625465393,1.0,1.4,1.29,5,0.974661441631546
41,293,32.08566999435425,1.0,1.4,1.29,5,0.974661441631546
42,294,32.17872500419617,0.0,1.3,1.29,5,0.6383115357524232
42,295,32.32032775878906,2.0,1.5,1.31,5,0.6383115357524232
42,296,32.438405990600586,1.0,1.4,1.31,5,0.6383115357524232
42,297,32.63325071334839,5.0,1.8,1.33,5,0.6383115357524232
42,298,32.73291754722595,1.0,1.5,1.29,5,0.6383115357524232
43,299,32.82475280761719,0.0,1.2,1.27,5,1.2485714730938668
43,300,32.96559429168701,2.0,1.3,1.27,5,1.2485714730938668
43,301,33.08550143241882,1.0,1.4,1.27,5,1.2485714730938668
43,302,33.204346895217896,1.0,1.4,1.28,5,1.2485714730938668
43,303,33.294586420059204,0.0,1.3,1.28,5,1.2485714730938668
43,304,33.410635232925415,1.0,1.4,1.29,5,1.2485714730938668
44,305,33.57869243621826,3.0,1.5,1.32,5,1.5402999353303635
44,306,33.66796803474426,0.0,1.4,1.32,5,1.5402999353303635
44,307,33.76215171813965,0.0,0.9,1.3,5,1.5402999353303635
44,308,33.92796182632446,3.0,1.1,1.32,5,1.5402999353303635
44,309,34.0958571434021,3.0,1.4,1.33,5,1.5402999353303635
45,310,34.221656799316406,2.0,1.4,1.34,5,1.2258400033240457
45,311,34.31189703941345,0.0,1.3,1.33,5,1.2258400033240457
45,312,34.42918539047241,1.0,1.3,1.34,5,1.2258400033240457
45,313,34.578636169433594,3.0,1.6,1.35,5,1.2258400033240457
45,314,34.71921420097351,2.0,1.7,1.36,5,1.2258400033240457
45,315,34.8351194858551,1.0,1.5,1.36,5,1.2258400033240457
46,316,34.954466104507446,1.0,1.6,1.35,5,0.804262210792567
46,317,35.07030200958252,1.0,1.7,1.34,5,0.804262210792567
46,318,35.184067726135254,1.0,1.5,1.33,5,0.804262210792567
46,319,35.34978747367859,3.0,1.5,1.34,5,0.804262210792567
46,320,35.44453835487366,0.0,1.3,1.33,5,0.804262210792567
47,321,35.60304498672485,3.0,1.6,1.34,5,0.8463866144926848
47,322,35.77238202095032,3.0,1.8,1.35,5,0.8463866144926848
47,323,35.86257219314575,0.0,1.5,1.34,5,0.8463866144926848
47,324,36.05600690841675,4.0,1.7,1.38,5,0.8463866144926848
47,325,36.14822316169739,0.0,1.6,1.36,5,0.8463866144926848
48,326,36.28913187980652,2.0,1.7,1.36,5,0.6356385917099926
48,327,36.43552231788635,2.0,1.8,1.36,5,0.6356385917099926
48,328,36.52550935745239,0.0,1.7,1.35,5,0.6356385917099926
48,329,36.630048513412476,1.0,1.5,1.34,5,0.6356385917099926
48,330,36.76840567588806,2.0,1.7,1.33,5,0.6356385917099926
48,331,36.89812707901001,2.0,1.6,1.35,5,0.6356385917099926
49,332,37.03865027427673,2.0,1.5,1.36,5,0.81312817069383
49,333,37.14339566230774,1.0,1.6,1.37,5,0.81312817069383
49,334,37.20711064338684,0.0,1.2,1.36,5,0.81312817069383
49,335,37.3535795211792,2.0,1.4,1.38,5,0.81312817069383
49,336,37.436596632003784,0.0,1.2,1.35,5,0.81312817069383
49,337,37.57204031944275,2.0,1.2,1.37,5,0.81312817069383
50,338,37.86471462249756,8.0,2.0,1.43,8,1.346587571292019
50,339,37.97757863998413,1.0,2.0,1.44,8,1.346587571292019
50,340,38.06843948364258,0.0,1.8,1.43,8,1.346587571292019
50,341,38.19229865074158,2.0,1.8,1.42,8,1.346587571292019
50,342,38.30356526374817,1.0,1.7,1.42,8,1.346587571292019
50,343,38.41589069366455,1.0,1.7,1.42,8,1.346587571292019
51,344,38.57586336135864,3.0,2.0,1.43,8,0.7617728090083774
51,345,38.74763870239258,3.0,2.1,1.46,8,0.7617728090083774
51,346,38.83686876296997,0.0,2.1,1.44,8,0.7617728090083774
51,347,39.06740951538086,6.0,2.5,1.48,8,0.7617728090083774
52,348,39.2074019908905,2.0,1.9,1.49,8,1.259045772229553
52,349,39.32277870178223,1.0,1.9,1.47,8,1.259045772229553
52,350,39.56023049354553,6.0,2.5,1.53,8,1.259045772229553
52,351,39.652504682540894,0.0,2.3,1.51,8,1.259045772229553
52,352,39.79241609573364,2.0,2.4,1.53,8,1.259045772229553
53,353,39.926544189453125,2.0,2.5,1.55,8,1.248978224213431
53,354,40.0679931640625,2.0,2.4,1.56,8,1.248978224213431
53,355,40.20295715332031,2.0,2.3,1.58,8,1.248978224213431
53,356,40.36251091957092,3.0,2.6,1.6,8,1.248978224213431
54,357,40.523361921310425,3.0,2.3,1.62,8,0.7471658165569025
54,358,40.6413950920105,1.0,2.2,1.61,8,0.7471658165569025
54,359,40.776907444000244,2.0,2.3,1.63,8,0.7471658165569025
54,360,40.88328456878662,1.0,1.8,1.62,8,0.7471658165569025
54,361,41.04342699050903,3.0,2.1,1.65,8,0.7471658165569025
55,362,41.166059494018555,1.0,2.0,1.63,8,1.3533709537503802
55,363,41.255099058151245,0.0,1.8,1.63,8,1.3533709537503802
55,364,41.393505334854126,2.0,1.8,1.64,8,1.3533709537503802
55,365,41.53567957878113,2.0,1.8,1.66,8,1.3533709537503802
55,366,41.674360036849976,2.0,1.7,1.68,8,1.3533709537503802
56,367,41.839563608169556,3.0,1.7,1.7,8,0.7364943156228113
56,368,41.9354681968689,0.0,1.6,1.69,8,0.7364943156228113
56,369,42.08088827133179,3.0,1.7,1.71,8,0.7364943156228113
56,370,42.20806264877319,2.0,1.8,1.71,8,0.7364943156228113
56,371,42.362467527389526,3.0,1.8,1.72,8,0.7364943156228113
57,372,42.51398253440857,3.0,2.0,1.73,8,0.5822756119602639
57,373,42.65207815170288,2.0,2.2,1.73,8,0.5822756119602639
57,374,42.803260803222656,3.0,2.3,1.73,8,0.5822756119602639
57,375,42.952800035476685,3.0,2.4,1.74,8,0.5822756119602639
58,376,43.12259244918823,3.0,2.5,1.77,8,1.0670142453574798
58,377,43.270251512527466,3.0,2.5,1.78,8,1.0670142453574798
58,378,43.38405084609985,1.0,2.6,1.75,8,1.0670142453574798
58,379,43.54931950569153,3.0,2.6,1.76,8,1.0670142453574798
58,380,43.674907207489014,2.0,2.6,1.77,8,1.0670142453574798
59,381,43.776287317276,1.0,2.4,1.76,8,1.0237373362175868
59,382,43.8659770488739,0.0,2.1,1.76,8,1.0237373362175868
59,383,43.982810974121094,1.0,2.0,1.76,8,1.0237373362175868
59,384,44.096614599227905,1.0,1.8,1.76,8,1.0237373362175868
59,385,44.302669286727905,5.0,2.0,1.81,8,1.0237373362175868
60,386,44.41655945777893,1.0,1.8,1.8,8,1.3629346759327945
60,387,44.5410373210907,2.0,1.7,1.81,8,1.3629346759327945
60,388,44.66406559944153,1.0,1.7,1.78,8,1.3629346759327945
