iter,game_number,elapsed_time,last_1_avg,last_10_avg,last_100_avg,max_score_log,loss_train,loss_predict,learning_rate,epsilon
0,1,3.186491012573242,40.0,40.0,40.0,40,-1,-1,0.0001,0
0,2,6.301114797592163,23.0,31.5,31.5,40,-1,-1,0.0001,0
0,3,7.0411696434021,11.0,24.666666666666668,24.666666666666668,40,-1,-1,0.0001,0
0,4,7.539811134338379,7.0,20.25,20.25,40,-1,-1,0.0001,0
1,5,32.86209321022034,133.0,42.8,42.8,133,0.036787152,0.007889402,0.0001,0.0
1,6,37.51651668548584,57.0,45.166666666666664,45.166666666666664,133,0.036787152,0.007889402,0.0001,0.0
1,7,38.8779239654541,22.0,41.857142857142854,41.857142857142854,133,0.036787152,0.007889402,0.0001,0.0
1,8,44.85141587257385,100.0,49.125,49.125,133,0.036787152,0.007889402,0.0001,0.0
1,9,44.99228835105896,1.0,43.77777777777778,43.77777777777778,133,0.036787152,0.007889402,0.0001,0.0
1,10,45.771286964416504,12.0,40.6,40.6,133,0.036787152,0.007889402,0.0001,0.0
2,11,62.94863295555115,8.0,37.4,37.63636363636363,133,0.038905505,0.0032979255,0.0001,0.0
2,12,66.6821722984314,47.0,39.8,38.416666666666664,133,0.038905505,0.0032979255,0.0001,0.0
2,13,67.03528690338135,4.0,39.1,35.76923076923077,133,0.038905505,0.0032979255,0.0001,0.0
2,14,67.54929828643799,7.0,39.1,33.714285714285715,133,0.038905505,0.0032979255,0.0001,0.0
2,15,70.8530626296997,54.0,31.2,35.06666666666667,133,0.038905505,0.0032979255,0.0001,0.0
2,16,73.02011299133301,35.0,29.0,35.0625,133,0.038905505,0.0032979255,0.0001,0.0
2,17,75.79311537742615,45.0,31.3,35.64705882352941,133,0.038905505,0.0032979255,0.0001,0.0
3,18,92.77789855003357,3.0,21.6,33.833333333333336,133,0.03351832,0.0026831843,0.0001,0.0
3,19,97.03614401817322,55.0,27.0,34.94736842105263,133,0.03351832,0.0026831843,0.0001,0.0
3,20,97.75173950195312,10.0,26.8,33.7,133,0.03351832,0.0026831843,0.0001,0.0
3,21,101.97295141220093,69.0,32.9,35.38095238095238,133,0.03351832,0.0026831843,0.0001,0.0
4,22,123.38263463973999,77.0,35.9,37.27272727272727,133,0.030894592,0.004321155,0.0001,0.0
4,23,125.5444815158844,19.0,37.4,36.47826086956522,133,0.030894592,0.004321155,0.0001,0.0
4,24,127.50160217285156,30.0,39.7,36.208333333333336,133,0.030894592,0.004321155,0.0001,0.0
4,25,129.4801061153412,30.0,37.3,35.96,133,0.030894592,0.004321155,0.0001,0.0
4,26,130.01840496063232,7.0,34.5,34.84615384615385,133,0.030894592,0.004321155,0.0001,0.0
4,27,130.36484932899475,4.0,30.4,33.7037037037037,133,0.030894592,0.004321155,0.0001,0.0
4,28,131.13793778419495,11.0,31.2,32.892857142857146,133,0.030894592,0.004321155,0.0001,0.0
4,29,132.09216356277466,13.0,27.0,32.206896551724135,133,0.030894592,0.004321155,0.0001,0.0
4,30,133.58047556877136,23.0,28.3,31.9,133,0.030894592,0.004321155,0.0001,0.0
4,31,133.71967315673828,1.0,21.5,30.903225806451612,133,0.030894592,0.004321155,0.0001,0.0
4,32,134.24727964401245,7.0,14.5,30.15625,133,0.030894592,0.004321155,0.0001,0.0
4,33,135.3468325138092,17.0,14.3,29.757575757575758,133,0.030894592,0.004321155,0.0001,0.0
5,34,155.6048023700714,56.0,16.9,30.529411764705884,133,0.028616834,0.0031904464,0.0001,0.0
5,35,157.06805849075317,8.0,14.7,29.885714285714286,133,0.028616834,0.0031904464,0.0001,0.0
5,36,157.81020283699036,11.0,15.1,29.36111111111111,133,0.028616834,0.0031904464,0.0001,0.0
5,37,157.97066044807434,1.0,14.8,28.594594594594593,133,0.028616834,0.0031904464,0.0001,0.0
5,38,159.35136723518372,22.0,15.9,28.42105263157895,133,0.028616834,0.0031904464,0.0001,0.0
5,39,159.99518823623657,9.0,15.5,27.923076923076923,133,0.028616834,0.0031904464,0.0001,0.0
5,40,160.78179907798767,11.0,14.3,27.5,133,0.028616834,0.0031904464,0.0001,0.0
5,41,161.31115055084229,7.0,14.9,27.0,133,0.028616834,0.0031904464,0.0001,0.0
5,42,163.28688955307007,31.0,17.3,27.095238095238095,133,0.028616834,0.0031904464,0.0001,0.0
5,43,163.87959170341492,8.0,16.4,26.651162790697676,133,0.028616834,0.0031904464,0.0001,0.0
5,44,164.70051288604736,12.0,12.0,26.318181818181817,133,0.028616834,0.0031904464,0.0001,0.0
5,45,166.38450121879578,26.0,13.8,26.31111111111111,133,0.028616834,0.0031904464,0.0001,0.0
6,46,186.89976716041565,62.0,18.9,27.08695652173913,133,0.039377317,0.0031227234,0.0001,0.0
6,47,188.1617612838745,4.0,19.2,26.595744680851062,133,0.039377317,0.0031227234,0.0001,0.0
6,48,189.99412894248962,30.0,20.0,26.666666666666668,133,0.039377317,0.0031227234,0.0001,0.0
6,49,192.52995324134827,41.0,23.2,26.959183673469386,133,0.039377317,0.0031227234,0.0001,0.0
6,50,195.89302372932434,53.0,27.4,27.48,133,0.039377317,0.0031227234,0.0001,0.0
6,51,197.11994528770447,18.0,28.5,27.294117647058822,133,0.039377317,0.0031227234,0.0001,0.0
6,52,199.05621480941772,30.0,28.4,27.346153846153847,133,0.039377317,0.0031227234,0.0001,0.0
6,53,199.83525943756104,11.0,28.7,27.037735849056602,133,0.039377317,0.0031227234,0.0001,0.0
6,54,200.19286012649536,4.0,27.9,26.61111111111111,133,0.039377317,0.0031227234,0.0001,0.0
7,55,217.36788654327393,4.0,25.7,26.2,133,0.025569804,0.0023416076,0.0001,0.0
7,56,218.46812891960144,0.0,19.5,25.732142857142858,133,0.025569804,0.0023416076,0.0001,0.0
7,57,219.82205319404602,22.0,21.3,25.666666666666668,133,0.025569804,0.0023416076,0.0001,0.0
7,58,220.33633136749268,7.0,19.0,25.344827586206897,133,0.025569804,0.0023416076,0.0001,0.0
7,59,220.88276052474976,8.0,15.7,25.050847457627118,133,0.025569804,0.0023416076,0.0001,0.0
7,60,225.21907234191895,70.0,17.4,25.8,133,0.025569804,0.0023416076,0.0001,0.0
7,61,226.48508024215698,19.0,17.5,25.688524590163933,133,0.025569804,0.0023416076,0.0001,0.0
7,62,228.04689502716064,24.0,16.9,25.661290322580644,133,0.025569804,0.0023416076,0.0001,0.0
7,63,228.48377513885498,6.0,16.4,25.349206349206348,133,0.025569804,0.0023416076,0.0001,0.0
7,64,229.10581994056702,9.0,16.9,25.09375,133,0.025569804,0.0023416076,0.0001,0.0
8,65,248.71695637702942,42.0,20.7,25.353846153846153,133,0.03296824,0.0020036153,0.0001,0.0
8,66,250.22070837020874,9.0,21.6,25.106060606060606,133,0.03296824,0.0020036153,0.0001,0.0
8,67,250.5836968421936,5.0,19.9,24.80597014925373,133,0.03296824,0.0020036153,0.0001,0.0
8,68,250.94149661064148,5.0,19.7,24.514705882352942,133,0.03296824,0.0020036153,0.0001,0.0
