iter,game_number,elapsed_time,last_1_avg,last_10_avg,last_100_avg,max_score_log,max_diff,sum_diff
4,41,7.150394678115845,1.0,0.3,0.1951219512195122,3,0.6618709610672489,39.280108638183584
5,42,7.245468616485596,1.0,0.4,0.21428571428571427,3,0.7993453417381143,37.75071520329257
5,43,7.321697473526001,0.0,0.4,0.20930232558139536,3,0.7993453417381143,37.75071520329257
5,44,7.398910045623779,0.0,0.3,0.20454545454545456,3,0.7993453417381143,37.75071520329257
5,45,7.493126153945923,0.0,0.3,0.2,3,0.7993453417381143,37.75071520329257
5,46,7.578890323638916,0.0,0.3,0.1956521739130435,3,0.7993453417381143,37.75071520329257
5,47,7.655567169189453,0.0,0.3,0.19148936170212766,3,0.7993453417381143,37.75071520329257
5,48,7.715254306793213,0.0,0.2,0.1875,3,0.7993453417381143,37.75071520329257
5,49,7.79543399810791,0.0,0.2,0.1836734693877551,3,0.7993453417381143,37.75071520329257
6,50,7.872673034667969,0.0,0.2,0.18,3,0.6715919112538834,37.84578901089416
6,51,7.947872161865234,0.0,0.1,0.17647058823529413,3,0.6715919112538834,37.84578901089416
6,52,8.023073196411133,0.0,0.0,0.17307692307692307,3,0.6715919112538834,37.84578901089416
6,53,8.10128116607666,0.0,0.0,0.16981132075471697,3,0.6715919112538834,37.84578901089416
6,54,8.179481983184814,0.0,0.0,0.16666666666666666,3,0.6715919112538834,37.84578901089416
6,55,8.258699178695679,0.0,0.0,0.16363636363636364,3,0.6715919112538834,37.84578901089416
6,56,8.315822839736938,0.0,0.0,0.16071428571428573,3,0.6715919112538834,37.84578901089416
6,57,8.40357780456543,1.0,0.1,0.17543859649122806,3,0.6715919112538834,37.84578901089416
7,58,8.48179316520691,0.0,0.1,0.1724137931034483,3,0.7175523354966007,37.89889466779436
7,59,8.560002565383911,0.0,0.1,0.1694915254237288,3,0.7175523354966007,37.89889466779436
7,60,8.639678478240967,0.0,0.1,0.16666666666666666,3,0.7175523354966007,37.89889466779436
7,61,8.713902950286865,0.0,0.1,0.16393442622950818,3,0.7175523354966007,37.89889466779436
7,62,8.791112184524536,0.0,0.1,0.16129032258064516,3,0.7175523354966007,37.89889466779436
7,63,8.869824171066284,0.0,0.1,0.15873015873015872,3,0.7175523354966007,37.89889466779436
7,64,8.946027040481567,0.0,0.1,0.15625,3,0.7175523354966007,37.89889466779436
7,65,9.023233413696289,0.0,0.1,0.15384615384615385,3,0.7175523354966007,37.89889466779436
7,66,9.07637333869934,0.0,0.1,0.15151515151515152,3,0.7175523354966007,37.89889466779436
8,67,9.19365119934082,2.0,0.2,0.1791044776119403,3,0.7134246922877343,35.93474785595745
8,68,9.271895170211792,0.0,0.2,0.17647058823529413,3,0.7134246922877343,35.93474785595745
8,69,9.326030254364014,0.0,0.2,0.17391304347826086,3,0.7134246922877343,35.93474785595745
8,70,9.40274167060852,0.0,0.2,0.17142857142857143,3,0.7134246922877343,35.93474785595745
8,71,9.468911409378052,0.0,0.2,0.16901408450704225,3,0.7134246922877343,35.93474785595745
8,72,9.54561710357666,0.0,0.2,0.16666666666666666,3,0.7134246922877343,35.93474785595745
8,73,9.626332521438599,0.0,0.2,0.1643835616438356,3,0.7134246922877343,35.93474785595745
8,74,9.71657133102417,0.0,0.2,0.16216216216216217,3,0.7134246922877343,35.93474785595745
8,75,9.79578185081482,0.0,0.2,0.16,3,0.7134246922877343,35.93474785595745
9,76,9.841904640197754,0.0,0.2,0.15789473684210525,3,0.7352196044120409,34.985310979033294
9,77,9.905072689056396,0.0,0.0,0.15584415584415584,3,0.7352196044120409,34.985310979033294
9,78,9.981527328491211,0.0,0.0,0.15384615384615385,3,0.7352196044120409,34.985310979033294
9,79,10.090788841247559,2.0,0.2,0.17721518987341772,3,0.7352196044120409,34.985310979033294
9,80,10.139954090118408,0.0,0.2,0.175,3,0.7352196044120409,34.985310979033294
9,81,10.21615719795227,0.0,0.2,0.1728395061728395,3,0.7352196044120409,34.985310979033294
9,82,10.30886960029602,0.0,0.2,0.17073170731707318,3,0.7352196044120409,34.985310979033294
9,83,10.371569633483887,0.0,0.2,0.1686746987951807,3,0.7352196044120409,34.985310979033294
10,84,10.455759286880493,1.0,0.3,0.17857142857142858,3,0.7295355385230575,36.47729420854193
10,85,10.537476778030396,0.0,0.3,0.17647058823529413,3,0.7295355385230575,36.47729420854193
10,86,10.629413366317749,1.0,0.4,0.18604651162790697,3,0.7295355385230575,36.47729420854193
10,87,10.731685638427734,0.0,0.4,0.1839080459770115,3,0.7295355385230575,36.47729420854193
10,88,10.83599066734314,0.0,0.4,0.18181818181818182,3,0.7295355385230575,36.47729420854193
10,89,10.924231052398682,0.0,0.2,0.1797752808988764,3,0.7295355385230575,36.47729420854193
10,90,11.003442764282227,0.0,0.2,0.17777777777777778,3,0.7295355385230575,36.47729420854193
10,91,11.101702690124512,1.0,0.3,0.18681318681318682,3,0.7295355385230575,36.47729420854193
11,92,11.18276309967041,0.0,0.3,0.18478260869565216,3,0.8209404779692199,35.67154956914459
11,93,11.260966062545776,0.0,0.3,0.1827956989247312,3,0.8209404779692199,35.67154956914459
11,94,11.341150999069214,0.0,0.2,0.18085106382978725,3,0.8209404779692199,35.67154956914459
11,95,11.420891284942627,0.0,0.2,0.17894736842105263,3,0.8209404779692199,35.67154956914459
11,96,11.50060224533081,0.0,0.1,0.17708333333333334,3,0.8209404779692199,35.67154956914459
11,97,11.582823276519775,0.0,0.1,0.17525773195876287,3,0.8209404779692199,35.67154956914459
11,98,11.64197826385498,0.0,0.1,0.17346938775510204,3,0.8209404779692199,35.67154956914459
11,99,11.720192670822144,0.0,0.1,0.1717171717171717,3,0.8209404779692199,35.67154956914459
11,100,11.79486346244812,0.0,0.1,0.17,3,0.8209404779692199,35.67154956914459
12,101,11.874102592468262,0.0,0.0,0.17,3,0.8014330418896697,34.501147559393765
12,102,11.953311681747437,0.0,0.0,0.17,3,0.8014330418896697,34.501147559393765
12,103,12.002442598342896,0.0,0.0,0.17,3,0.8014330418896697,34.501147559393765
12,104,12.07792854309082,0.0,0.0,0.17,3,0.8014330418896697,34.501147559393765
12,105,12.158174991607666,0.0,0.0,0.17,3,0.8014330418896697,34.501147559393765
12,106,12.24236536026001,1.0,0.1,0.17,3,0.8014330418896697,34.501147559393765
12,107,12.31706428527832,0.0,0.1,0.17,3,0.8014330418896697,34.501147559393765
12,108,12.397778987884521,0.0,0.1,0.17,3,0.8014330418896697,34.501147559393765
13,109,12.477991819381714,0.0,0.1,0.17,3,0.8050091379626212,32.21564718884415
13,110,12.551186561584473,0.0,0.1,0.17,3,0.8050091379626212,32.21564718884415
13,111,12.61588740348816,0.0,0.1,0.17,3,0.8050091379626212,32.21564718884415
13,112,12.693593502044678,0.0,0.1,0.17,3,0.8050091379626212,32.21564718884415
13,113,12.784905433654785,1.0,0.2,0.18,3,0.8050091379626212,32.21564718884415
13,114,12.858602046966553,0.0,0.2,0.18,3,0.8050091379626212,32.21564718884415
13,115,12.933300018310547,0.0,0.2,0.18,3,0.8050091379626212,32.21564718884415
13,116,12.993961572647095,0.0,0.1,0.18,3,0.8050091379626212,32.21564718884415
13,117,13.048990964889526,0.0,0.1,0.18,3,0.8050091379626212,32.21564718884415
14,118,13.128201484680176,0.0,0.1,0.18,3,0.8002638040274341,31.674522050753822
14,119,13.205908060073853,0.0,0.1,0.18,3,0.8002638040274341,31.674522050753822
14,120,13.255006313323975,0.0,0.1,0.18,3,0.8002638040274341,31.674522050753822
14,121,13.340232372283936,0.0,0.1,0.18,3,0.8002638040274341,31.674522050753822
14,122,13.440781831741333,1.0,0.2,0.16,3,0.8002638040274341,31.674522050753822
14,123,13.541048526763916,1.0,0.2,0.17,3,0.8002638040274341,31.674522050753822
14,124,13.614717483520508,0.0,0.2,0.17,3,0.8002638040274341,31.674522050753822
14,125,13.666216135025024,0.0,0.2,0.17,3,0.8002638040274341,31.674522050753822
15,126,13.741881847381592,0.0,0.2,0.17,3,0.728735926395748,31.572067641789786
15,127,13.820621490478516,0.0,0.2,0.17,3,0.728735926395748,31.572067641789786
15,128,13.916346073150635,0.0,0.2,0.17,3,0.728735926395748,31.572067641789786
15,129,13.990552425384521,0.0,0.2,0.17,3,0.728735926395748,31.572067641789786
15,130,14.052249193191528,0.0,0.2,0.17,3,0.728735926395748,31.572067641789786
15,131,14.171566724777222,2.0,0.4,0.18,3,0.728735926395748,31.572067641789786
15,132,14.23121953010559,0.0,0.3,0.18,3,0.728735926395748,31.572067641789786
15,133,14.326445579528809,0.0,0.2,0.18,3,0.728735926395748,31.572067641789786
15,134,14.435241460800171,0.0,0.2,0.17,3,0.728735926395748,31.572067641789786
16,135,14.531022548675537,0.0,0.2,0.17,3,0.8863147864249871,33.072939322875264
16,136,14.59769344329834,0.0,0.2,0.17,3,0.8863147864249871,33.072939322875264
16,137,14.676409244537354,0.0,0.2,0.17,3,0.8863147864249871,33.072939322875264
16,138,14.743711233139038,0.0,0.2,0.16,3,0.8863147864249871,33.072939322875264
16,139,14.854512929916382,1.0,0.3,0.17,3,0.8863147864249871,33.072939322875264
16,140,14.922688245773315,0.0,0.3,0.17,3,0.8863147864249871,33.072939322875264
16,141,14.993910312652588,0.0,0.1,0.16,3,0.8863147864249871,33.072939322875264
16,142,15.07462477684021,0.0,0.1,0.15,3,0.8863147864249871,33.072939322875264
16,143,15.12472414970398,0.0,0.1,0.15,3,0.8863147864249871,33.072939322875264
16,144,15.200926780700684,0.0,0.1,0.15,3,0.8863147864249871,33.072939322875264
17,145,15.277806043624878,0.0,0.1,0.15,3,0.8473811875072091,30.183581629066143
17,146,15.333950519561768,0.0,0.1,0.15,3,0.8473811875072091,30.183581629066143
17,147,15.412631034851074,0.0,0.1,0.15,3,0.8473811875072091,30.183581629066143
17,148,15.487831115722656,0.0,0.1,0.15,3,0.8473811875072091,30.183581629066143
17,149,15.579589128494263,0.0,0.0,0.15,3,0.8473811875072091,30.183581629066143
17,150,15.671800374984741,0.0,0.0,0.15,3,0.8473811875072091,30.183581629066143
17,151,15.779592275619507,0.0,0.0,0.15,3,0.8473811875072091,30.183581629066143
17,152,15.89439058303833,0.0,0.0,0.15,3,0.8473811875072091,30.183581629066143
18,153,15.99068021774292,1.0,0.1,0.16,3,1.1314621829780367,34.35955276967109
18,154,16.06888771057129,0.0,0.1,0.16,3,1.1314621829780367,34.35955276967109
18,155,16.14605975151062,0.0,0.1,0.16,3,1.1314621829780367,34.35955276967109
18,156,16.220171451568604,0.0,0.1,0.16,3,1.1314621829780367,34.35955276967109
18,157,16.288386344909668,0.0,0.1,0.15,3,1.1314621829780367,34.35955276967109
18,158,16.350017309188843,0.0,0.1,0.15,3,1.1314621829780367,34.35955276967109
18,159,16.42621946334839,0.0,0.1,0.15,3,1.1314621829780367,34.35955276967109
18,160,16.502923488616943,0.0,0.1,0.15,3,1.1314621829780367,34.35955276967109
19,161,16.584139585494995,0.0,0.1,0.15,3,0.932955016429956,29.54740175550929
19,162,16.6307635307312,0.0,0.1,0.15,3,0.932955016429956,29.54740175550929
19,163,16.704459190368652,0.0,0.0,0.15,3,0.932955016429956,29.54740175550929
19,164,16.777653694152832,0.0,0.0,0.15,3,0.932955016429956,29.54740175550929
19,165,16.83332920074463,0.0,0.0,0.15,3,0.932955016429956,29.54740175550929
19,166,16.885941743850708,0.0,0.0,0.15,3,0.932955016429956,29.54740175550929
19,167,16.962673664093018,0.0,0.0,0.13,3,0.932955016429956,29.54740175550929
19,168,17.026851415634155,0.0,0.0,0.13,3,0.932955016429956,29.54740175550929
19,169,17.106561422348022,0.0,0.0,0.13,3,0.932955016429956,29.54740175550929
19,170,17.186741590499878,1.0,0.1,0.14,3,0.932955016429956,29.54740175550929
20,171,17.26144027709961,0.0,0.1,0.14,3,0.8308500942931986,32.240526769603534
20,172,17.342656135559082,0.0,0.1,0.14,3,0.8308500942931986,32.240526769603534
20,173,17.454453706741333,0.0,0.1,0.14,3,0.8308500942931986,32.240526769603534
20,174,17.567769289016724,0.0,0.1,0.14,3,0.8308500942931986,32.240526769603534
20,175,17.619391679763794,0.0,0.1,0.14,3,0.8308500942931986,32.240526769603534
20,176,17.677546739578247,0.0,0.1,0.14,3,0.8308500942931986,32.240526769603534
20,177,17.757258415222168,0.0,0.1,0.14,3,0.8308500942931986,32.240526769603534
20,178,17.859835386276245,0.0,0.1,0.14,3,0.8308500942931986,32.240526769603534
20,179,17.950560331344604,0.0,0.1,0.12,3,0.8308500942931986,32.240526769603534
21,180,18.04008936882019,0.0,0.0,0.12,3,0.713378438681116,28.86993989423168
21,181,18.111746788024902,0.0,0.0,0.12,3,0.713378438681116,28.86993989423168
21,182,18.21104598045349,0.0,0.0,0.12,3,0.713378438681116,28.86993989423168
21,183,18.2942316532135,0.0,0.0,0.12,3,0.713378438681116,28.86993989423168
21,184,18.349879503250122,0.0,0.0,0.11,3,0.713378438681116,28.86993989423168
21,185,18.428815126419067,0.0,0.0,0.11,3,0.713378438681116,28.86993989423168
21,186,18.505484342575073,0.0,0.0,0.1,3,0.713378438681116,28.86993989423168
21,187,18.585729122161865,0.0,0.0,0.1,3,0.713378438681116,28.86993989423168
21,188,18.648361444473267,0.0,0.0,0.1,3,0.713378438681116,28.86993989423168
22,189,18.72907590866089,0.0,0.0,0.1,3,1.0408654636167982,33.90144903254773
22,190,18.80882167816162,0.0,0.0,0.1,3,1.0408654636167982,33.90144903254773
22,191,18.859450578689575,0.0,0.0,0.09,3,1.0408654636167982,33.90144903254773
22,192,18.934622764587402,0.0,0.0,0.09,3,1.0408654636167982,33.90144903254773
22,193,19.009822607040405,0.0,0.0,0.09,3,1.0408654636167982,33.90144903254773
22,194,19.07051706314087,0.0,0.0,0.09,3,1.0408654636167982,33.90144903254773
22,195,19.14772319793701,0.0,0.0,0.09,3,1.0408654636167982,33.90144903254773
22,196,19.20738410949707,0.0,0.0,0.09,3,1.0408654636167982,33.90144903254773
22,197,19.260990142822266,0.0,0.0,0.09,3,1.0408654636167982,33.90144903254773
23,198,19.355921030044556,1.0,0.1,0.1,3,1.0451366795178385,27.44933713999602
23,199,19.43816637992859,0.0,0.1,0.1,3,1.0451366795178385,27.44933713999602
23,200,19.52041459083557,0.0,0.1,0.1,3,1.0451366795178385,27.44933713999602
23,201,19.60062861442566,0.0,0.1,0.1,3,1.0451366795178385,27.44933713999602
23,202,19.68231701850891,0.0,0.1,0.1,3,1.0451366795178385,27.44933713999602
23,203,19.8006591796875,2.0,0.3,0.12,3,1.0451366795178385,27.44933713999602
23,204,19.8692684173584,0.0,0.3,0.12,3,1.0451366795178385,27.44933713999602
24,205,19.947975873947144,0.0,0.3,0.12,3,0.7091005512655779,29.302180979763456
24,206,20.02618408203125,0.0,0.3,0.11,3,0.7091005512655779,29.302180979763456
24,207,20.10439419746399,0.0,0.3,0.11,3,0.7091005512655779,29.302180979763456
24,208,20.198643445968628,1.0,0.3,0.12,3,0.7091005512655779,29.302180979763456
24,209,20.25629711151123,0.0,0.3,0.12,3,0.7091005512655779,29.302180979763456
24,210,20.340012311935425,0.0,0.3,0.12,3,0.7091005512655779,29.302180979763456
24,211,20.397671937942505,0.0,0.3,0.12,3,0.7091005512655779,29.302180979763456
24,212,20.558063507080078,3.0,0.6,0.15,3,0.7091005512655779,29.302180979763456
24,213,20.60668921470642,0.0,0.4,0.14,3,0.7091005512655779,29.302180979763456
25,214,20.720553159713745,2.0,0.6,0.16,3,0.9555081006375128,31.42821237220103
25,215,20.799234867095947,0.0,0.6,0.16,3,0.9555081006375128,31.42821237220103
25,216,20.88045072555542,0.0,0.6,0.16,3,0.9555081006375128,31.42821237220103
25,217,21.002304315567017,2.0,0.8,0.18,3,0.9555081006375128,31.42821237220103
25,218,21.089006185531616,1.0,0.8,0.19,3,0.9555081006375128,31.42821237220103
25,219,21.14067268371582,0.0,0.8,0.19,3,0.9555081006375128,31.42821237220103
25,220,21.217379808425903,0.0,0.8,0.19,3,0.9555081006375128,31.42821237220103
25,221,21.264973163604736,0.0,0.8,0.19,3,0.9555081006375128,31.42821237220103
26,222,21.384177684783936,2.0,0.7,0.2,3,0.8956625692352416,31.789241989741306
26,223,21.46886897087097,0.0,0.7,0.19,3,0.8956625692352416,31.789241989741306
26,224,21.534077644348145,0.0,0.5,0.19,3,0.8956625692352416,31.789241989741306
26,225,21.620394706726074,1.0,0.6,0.2,3,0.8956625692352416,31.789241989741306
26,226,21.701637268066406,0.0,0.6,0.2,3,0.8956625692352416,31.789241989741306
26,227,21.78034806251526,0.0,0.4,0.2,3,0.8956625692352416,31.789241989741306
26,228,21.83500027656555,0.0,0.3,0.2,3,0.8956625692352416,31.789241989741306
26,229,21.901670694351196,0.0,0.3,0.2,3,0.8956625692352416,31.789241989741306
26,230,21.95230484008789,0.0,0.3,0.2,3,0.8956625692352416,31.789241989741306
26,231,22.03251838684082,0.0,0.3,0.18,3,0.8956625692352416,31.789241989741306
27,232,22.11370611190796,0.0,0.1,0.18,3,1.2376484718641214,28.940936725423295
27,233,22.190443992614746,0.0,0.1,0.18,3,1.2376484718641214,28.940936725423295
27,234,22.25157356262207,0.0,0.1,0.18,3,1.2376484718641214,28.940936725423295
27,235,22.33350372314453,0.0,0.0,0.18,3,1.2376484718641214,28.940936725423295
27,236,22.38965940475464,0.0,0.0,0.18,3,1.2376484718641214,28.940936725423295
27,237,22.446802616119385,0.0,0.0,0.18,3,1.2376484718641214,28.940936725423295
27,238,22.526487588882446,0.0,0.0,0.18,3,1.2376484718641214,28.940936725423295
27,239,22.578152894973755,0.0,0.0,0.17,3,1.2376484718641214,28.940936725423295
27,240,22.628257989883423,0.0,0.0,0.17,3,1.2376484718641214,28.940936725423295
27,241,22.72551679611206,1.0,0.1,0.18,3,1.2376484718641214,28.940936725423295
28,242,22.806231260299683,0.0,0.1,0.18,3,0.8755292031121793,28.274425798705362
28,243,22.89847707748413,0.0,0.1,0.18,3,0.8755292031121793,28.274425798705362
28,244,22.981698036193848,0.0,0.1,0.18,3,0.8755292031121793,28.274425798705362
28,245,23.058902978897095,0.0,0.1,0.18,3,0.8755292031121793,28.274425798705362
28,246,23.106900691986084,0.0,0.1,0.18,3,0.8755292031121793,28.274425798705362
28,247,23.18610453605652,0.0,0.1,0.18,3,0.8755292031121793,28.274425798705362
28,248,23.236243963241577,0.0,0.1,0.18,3,0.8755292031121793,28.274425798705362
28,249,23.309438467025757,0.0,0.1,0.18,3,0.8755292031121793,28.274425798705362
28,250,23.40519404411316,1.0,0.2,0.19,3,0.8755292031121793,28.274425798705362
29,251,23.496402740478516,0.0,0.1,0.19,3,0.8559785468019557,24.94946825207151
29,252,23.549070119857788,0.0,0.1,0.19,3,0.8559785468019557,24.94946825207151
29,253,23.63028335571289,0.0,0.1,0.18,3,0.8559785468019557,24.94946825207151
29,254,23.714515686035156,0.0,0.1,0.18,3,0.8559785468019557,24.94946825207151
29,255,23.798240423202515,0.0,0.1,0.18,3,0.8559785468019557,24.94946825207151
29,256,23.86488389968872,0.0,0.1,0.18,3,0.8559785468019557,24.94946825207151
29,257,23.955623626708984,1.0,0.2,0.19,3,0.8559785468019557,24.94946825207151
29,258,24.04435896873474,0.0,0.2,0.19,3,0.8559785468019557,24.94946825207151
29,259,24.127392053604126,0.0,0.2,0.19,3,0.8559785468019557,24.94946825207151
30,260,24.21132493019104,0.0,0.1,0.19,3,0.8237821576293666,28.852680413462107
30,261,24.296579122543335,0.0,0.1,0.19,3,0.8237821576293666,28.852680413462107
30,262,24.359217882156372,0.0,0.1,0.19,3,0.8237821576293666,28.852680413462107
30,263,24.44722080230713,0.0,0.1,0.19,3,0.8237821576293666,28.852680413462107
30,264,24.533862113952637,0.0,0.1,0.19,3,0.8237821576293666,28.852680413462107
30,265,24.597108364105225,0.0,0.1,0.19,3,0.8237821576293666,28.852680413462107
30,266,24.689854383468628,1.0,0.2,0.2,3,0.8237821576293666,28.852680413462107
30,267,24.76505398750305,0.0,0.1,0.2,3,0.8237821576293666,28.852680413462107
30,268,24.841270685195923,0.0,0.1,0.2,3,0.8237821576293666,28.852680413462107
31,269,24.939003705978394,1.0,0.2,0.21,3,0.8892856937972823,29.536439417664308
31,270,25.0117244720459,0.0,0.2,0.2,3,0.8892856937972823,29.536439417664308
31,271,25.085392951965332,0.0,0.2,0.2,3,0.8892856937972823,29.536439417664308
31,272,25.154600858688354,0.0,0.2,0.2,3,0.8892856937972823,29.536439417664308
31,273,25.23431634902954,0.0,0.2,0.2,3,0.8892856937972823,29.536439417664308
31,274,25.345834255218506,0.0,0.2,0.2,3,0.8892856937972823,29.536439417664308
31,275,25.461612224578857,0.0,0.2,0.2,3,0.8892856937972823,29.536439417664308
31,276,25.60047745704651,0.0,0.1,0.2,3,0.8892856937972823,29.536439417664308
31,277,25.695730924606323,0.0,0.1,0.2,3,0.8892856937972823,29.536439417664308
32,278,25.750403881072998,0.0,0.1,0.2,3,0.8255275635058864,28.555877711092094
32,279,25.839796781539917,1.0,0.1,0.21,3,0.8255275635058864,28.555877711092094
32,280,25.923490047454834,0.0,0.1,0.21,3,0.8255275635058864,28.555877711092094
32,281,26.004032850265503,0.0,0.1,0.21,3,0.8255275635058864,28.555877711092094
32,282,26.057700395584106,0.0,0.1,0.21,3,0.8255275635058864,28.555877711092094
32,283,26.13841414451599,0.0,0.1,0.21,3,0.8255275635058864,28.555877711092094
32,284,26.22371006011963,0.0,0.1,0.21,3,0.8255275635058864,28.555877711092094
32,285,26.277352809906006,0.0,0.1,0.21,3,0.8255275635058864,28.555877711092094
32,286,26.343027591705322,0.0,0.1,0.21,3,0.8255275635058864,28.555877711092094
33,287,26.42875576019287,0.0,0.1,0.21,3,0.9140637049470386,23.51126821527359
33,288,26.48036503791809,0.0,0.1,0.21,3,0.9140637049470386,23.51126821527359
33,289,26.53405785560608,0.0,0.0,0.21,3,0.9140637049470386,23.51126821527359
33,290,26.620285987854004,0.0,0.0,0.21,3,0.9140637049470386,23.51126821527359
33,291,26.703933238983154,0.0,0.0,0.21,3,0.9140637049470386,23.51126821527359
33,292,26.783177375793457,0.0,0.0,0.21,3,0.9140637049470386,23.51126821527359
33,293,26.8598473072052,0.0,0.0,0.21,3,0.9140637049470386,23.51126821527359
33,294,26.944223165512085,0.0,0.0,0.21,3,0.9140637049470386,23.51126821527359
33,295,27.003387451171875,0.0,0.0,0.21,3,0.9140637049470386,23.51126821527359
33,296,27.10413098335266,0.0,0.0,0.21,3,0.9140637049470386,23.51126821527359
34,297,27.188377618789673,0.0,0.0,0.21,3,1.0479572004294113,27.96520520611376
34,298,27.269092559814453,0.0,0.0,0.2,3,1.0479572004294113,27.96520520611376
34,299,27.35181188583374,0.0,0.0,0.2,3,1.0479572004294113,27.96520520611376
34,300,27.435501098632812,0.0,0.0,0.2,3,1.0479572004294113,27.96520520611376
34,301,27.516745805740356,0.0,0.0,0.2,3,1.0479572004294113,27.96520520611376
34,302,27.595507383346558,0.0,0.0,0.2,3,1.0479572004294113,27.96520520611376
34,303,27.677223205566406,0.0,0.0,0.18,3,1.0479572004294113,27.96520520611376
34,304,27.758934020996094,0.0,0.0,0.18,3,1.0479572004294113,27.96520520611376
35,305,27.874213218688965,1.0,0.1,0.19,3,0.855879090956429,28.017884706342773
35,306,27.957468509674072,0.0,0.1,0.19,3,0.855879090956429,28.017884706342773
35,307,28.04269576072693,0.0,0.1,0.19,3,0.855879090956429,28.017884706342773
35,308,28.135496139526367,0.0,0.1,0.18,3,0.855879090956429,28.017884706342773
35,309,28.23328709602356,1.0,0.2,0.19,3,0.855879090956429,28.017884706342773
35,310,28.28338932991028,0.0,0.2,0.19,3,0.855879090956429,28.017884706342773
35,311,28.36560845375061,0.0,0.2,0.19,3,0.855879090956429,28.017884706342773
35,312,28.43231439590454,0.0,0.2,0.16,3,0.855879090956429,28.017884706342773
35,313,28.484384536743164,0.0,0.2,0.16,3,0.855879090956429,28.017884706342773
35,314,28.550559759140015,0.0,0.2,0.14,3,0.855879090956429,28.017884706342773
36,315,28.636295080184937,1.0,0.2,0.15,3,0.8913598615765923,24.71828751573521
36,316,28.715972900390625,0.0,0.2,0.15,3,0.8913598615765923,24.71828751573521
