iter,game_number,elapsed_time,last_1_avg,last_10_avg,last_100_avg,max_score_log,loss_train,loss_predict,learning_rate,epsilon
0,1,0.9329097270965576,0.0,0.0,0.0,0,-1,-1,1e-05,1
0,2,1.67484450340271,0.0,0.0,0.0,0,-1,-1,1e-05,1
0,3,1.8243002891540527,1.0,0.3333333333333333,0.3333333333333333,1,-1,-1,1e-05,1
0,4,1.9384732246398926,0.0,0.25,0.25,1,-1,-1,1e-05,1
0,5,2.06531023979187,1.0,0.4,0.4,1,-1,-1,1e-05,1
0,6,2.166660785675049,0.0,0.3333333333333333,0.3333333333333333,1,-1,-1,1e-05,1
0,7,2.2689952850341797,0.0,0.2857142857142857,0.2857142857142857,1,-1,-1,1e-05,1
0,8,2.388789653778076,0.0,0.25,0.25,1,-1,-1,1e-05,1
0,9,2.5001094341278076,0.0,0.2222222222222222,0.2222222222222222,1,-1,-1,1e-05,1
0,10,2.676578998565674,2.0,0.4,0.4,2,-1,-1,1e-05,1
0,11,2.792863368988037,0.0,0.4,0.36363636363636365,2,-1,-1,1e-05,1
0,12,2.8679616451263428,0.0,0.4,0.3333333333333333,2,-1,-1,1e-05,1
0,13,2.9685375690460205,0.0,0.3,0.3076923076923077,2,-1,-1,1e-05,1
0,14,3.071120262145996,0.0,0.3,0.2857142857142857,2,-1,-1,1e-05,1
0,15,3.1730852127075195,0.0,0.2,0.26666666666666666,2,-1,-1,1e-05,1
0,16,3.274360179901123,0.0,0.2,0.25,2,-1,-1,1e-05,1
0,17,3.3751890659332275,0.0,0.2,0.23529411764705882,2,-1,-1,1e-05,1
0,18,3.4768054485321045,0.0,0.2,0.2222222222222222,2,-1,-1,1e-05,1
0,19,3.6422698497772217,1.0,0.3,0.2631578947368421,2,-1,-1,1e-05,1
0,20,3.7937893867492676,1.0,0.2,0.3,2,-1,-1,1e-05,1
0,21,3.904064893722534,0.0,0.2,0.2857142857142857,2,-1,-1,1e-05,1
0,22,4.006325960159302,0.0,0.2,0.2727272727272727,2,-1,-1,1e-05,1
0,23,4.107093334197998,0.0,0.2,0.2608695652173913,2,-1,-1,1e-05,1
0,24,4.206556797027588,0.0,0.2,0.25,2,-1,-1,1e-05,1
0,25,4.281758546829224,0.0,0.2,0.24,2,-1,-1,1e-05,1
0,26,4.397176504135132,0.0,0.2,0.23076923076923078,2,-1,-1,1e-05,1
0,27,4.550264596939087,1.0,0.3,0.25925925925925924,2,-1,-1,1e-05,1
0,28,4.650075674057007,0.0,0.3,0.25,2,-1,-1,1e-05,1
0,29,4.822250604629517,2.0,0.4,0.3103448275862069,2,-1,-1,1e-05,1
0,30,4.923012018203735,0.0,0.3,0.3,2,-1,-1,1e-05,1
0,31,4.997219085693359,0.0,0.3,0.2903225806451613,2,-1,-1,1e-05,1
0,32,5.0970094203948975,0.0,0.3,0.28125,2,-1,-1,1e-05,1
0,33,5.196776866912842,0.0,0.3,0.2727272727272727,2,-1,-1,1e-05,1
0,34,5.3250908851623535,1.0,0.4,0.29411764705882354,2,-1,-1,1e-05,1
0,35,5.425886631011963,0.0,0.4,0.2857142857142857,2,-1,-1,1e-05,1
0,36,5.525649547576904,0.0,0.4,0.2777777777777778,2,-1,-1,1e-05,1
0,37,5.62541389465332,0.0,0.3,0.2702702702702703,2,-1,-1,1e-05,1
0,38,5.744352579116821,0.0,0.3,0.2631578947368421,2,-1,-1,1e-05,1
0,39,5.819528102874756,0.0,0.1,0.2564102564102564,2,-1,-1,1e-05,1
0,40,5.920661687850952,0.0,0.1,0.25,2,-1,-1,1e-05,1
0,41,6.02143120765686,0.0,0.1,0.24390243902439024,2,-1,-1,1e-05,1
0,42,6.1232006549835205,0.0,0.1,0.23809523809523808,2,-1,-1,1e-05,1
0,43,6.222983360290527,0.0,0.1,0.23255813953488372,2,-1,-1,1e-05,1
0,44,6.373885631561279,1.0,0.1,0.25,2,-1,-1,1e-05,1
0,45,6.474175453186035,0.0,0.1,0.24444444444444444,2,-1,-1,1e-05,1
0,46,6.548709154129028,0.0,0.1,0.2391304347826087,2,-1,-1,1e-05,1
0,47,6.623929500579834,0.0,0.1,0.23404255319148937,2,-1,-1,1e-05,1
0,48,6.742244005203247,0.0,0.1,0.22916666666666666,2,-1,-1,1e-05,1
0,49,6.842034101486206,0.0,0.1,0.22448979591836735,2,-1,-1,1e-05,1
0,50,6.916973352432251,0.0,0.1,0.22,2,-1,-1,1e-05,1
0,51,7.035421848297119,0.0,0.1,0.21568627450980393,2,-1,-1,1e-05,1
