iter,game_number,elapsed_time,last_100_avg,max_score_log,loss_train
1,88,8.814568519592285,0.11363636363636363,1,0.02373914
1,89,8.879241943359375,0.11235955056179775,1,0.02373914
1,90,8.983174085617065,0.13333333333333333,2,0.02373914
1,91,9.060190677642822,0.13186813186813187,2,0.02373914
1,92,9.12539029121399,0.13043478260869565,2,0.02373914
1,93,9.176498651504517,0.12903225806451613,2,0.02373914
1,94,9.228666543960571,0.1276595744680851,2,0.02373914
1,95,9.331662893295288,0.1368421052631579,2,0.02373914
1,96,9.397423505783081,0.13541666666666666,2,0.02373914
1,97,9.463828802108765,0.13402061855670103,2,0.02373914
1,98,9.529503107070923,0.1326530612244898,2,0.02373914
1,99,9.622752666473389,0.1414141414141414,2,0.02373914
1,100,9.686948776245117,0.14,2,0.02373914
1,101,9.759615421295166,0.14,2,0.02373914
1,102,9.824834823608398,0.13,2,0.02373914
1,103,9.891527652740479,0.13,2,0.02373914
1,104,9.957367181777954,0.13,2,0.02373914
1,105,10.025022029876709,0.13,2,0.02373914
1,106,10.091697216033936,0.13,2,0.02373914
1,107,10.158279180526733,0.13,2,0.02373914
1,108,10.223453044891357,0.13,2,0.02373914
1,109,10.276572227478027,0.13,2,0.02373914
1,110,10.368839025497437,0.13,2,0.02373914
1,111,10.431981563568115,0.13,2,0.02373914
1,112,10.499688148498535,0.13,2,0.02373914
1,113,10.597342491149902,0.13,2,0.02373914
1,114,10.673022508621216,0.13,2,0.02373914
1,115,10.737192392349243,0.13,2,0.02373914
1,116,10.830440998077393,0.14,2,0.02373914
1,117,10.886623859405518,0.14,2,0.02373914
1,118,10.978952407836914,0.15,2,0.02373914
1,119,11.045671224594116,0.15,2,0.02373914
1,120,11.111366987228394,0.15,2,0.02373914
1,121,11.176713466644287,0.15,2,0.02373914
1,122,11.22970724105835,0.15,2,0.02373914
1,123,11.32395076751709,0.16,2,0.02373914
1,124,11.39117169380188,0.16,2,0.02373914
1,125,11.45644736289978,0.16,2,0.02373914
1,126,11.555608749389648,0.17,2,0.02373914
1,127,11.609251499176025,0.17,2,0.02373914
1,128,11.674954175949097,0.16,2,0.02373914
1,129,11.745753049850464,0.16,2,0.02373914
1,130,11.819073915481567,0.16,2,0.02373914
1,131,11.872691869735718,0.16,2,0.02373914
1,132,11.972166061401367,0.17,2,0.02373914
1,133,12.041847705841064,0.17,2,0.02373914
1,134,12.092984437942505,0.17,2,0.02373914
1,135,12.150109052658081,0.17,2,0.02373914
1,136,12.24087643623352,0.18,2,0.02373914
2,137,12.405919790267944,0.18,2,0.034284066
2,138,12.47260332107544,0.18,2,0.034284066
2,139,12.539063453674316,0.18,2,0.034284066
2,140,12.63669204711914,0.19,2,0.034284066
2,141,12.7289297580719,0.2,2,0.034284066
2,142,12.7941734790802,0.2,2,0.034284066
2,143,12.864334344863892,0.2,2,0.034284066
2,144,12.963656902313232,0.21,2,0.034284066
2,145,13.061959981918335,0.22,2,0.034284066
2,146,13.13035774230957,0.22,2,0.034284066
2,147,13.196472644805908,0.22,2,0.034284066
2,148,13.262146949768066,0.22,2,0.034284066
2,149,13.33109426498413,0.22,2,0.034284066
2,150,13.399303913116455,0.22,2,0.034284066
2,151,13.464442014694214,0.21,2,0.034284066
2,152,13.586562633514404,0.23,2,0.034284066
2,153,13.653269290924072,0.23,2,0.034284066
2,154,13.745986700057983,0.24,2,0.034284066
2,155,13.81166124343872,0.24,2,0.034284066
2,156,13.882855653762817,0.24,2,0.034284066
2,157,13.940537214279175,0.23,2,0.034284066
2,158,14.010694980621338,0.23,2,0.034284066
2,159,14.078428983688354,0.23,2,0.034284066
2,160,14.147087335586548,0.23,2,0.034284066
2,161,14.247761964797974,0.24,2,0.034284066
2,162,14.299930334091187,0.24,2,0.034284066
2,163,14.353543043136597,0.24,2,0.034284066
2,164,14.420721054077148,0.24,2,0.034284066
2,165,14.482231378555298,0.24,2,0.034284066
2,166,14.560099124908447,0.24,2,0.034284066
2,167,14.62777829170227,0.24,2,0.034284066
2,168,14.70367693901062,0.24,2,0.034284066
2,169,14.75740098953247,0.24,2,0.034284066
2,170,14.813659191131592,0.24,2,0.034284066
2,171,14.885838270187378,0.24,2,0.034284066
2,172,14.93858027458191,0.24,2,0.034284066
2,173,15.009398937225342,0.24,2,0.034284066
2,174,15.077197551727295,0.24,2,0.034284066
2,175,15.14643383026123,0.23,2,0.034284066
2,176,15.212729215621948,0.23,2,0.034284066
2,177,15.279907703399658,0.23,2,0.034284066
2,178,15.359145402908325,0.24,2,0.034284066
2,179,15.423288822174072,0.24,2,0.034284066
2,180,15.523680448532104,0.25,2,0.034284066
2,181,15.589338779449463,0.24,2,0.034284066
2,182,15.741915464401245,0.27,3,0.034284066
2,183,15.81015944480896,0.27,3,0.034284066
2,184,15.884356260299683,0.27,3,0.034284066
2,185,15.949663400650024,0.27,3,0.034284066
2,186,16.022459983825684,0.27,3,0.034284066
2,187,16.089136123657227,0.27,3,0.034284066
2,188,16.19426393508911,0.27,3,0.034284066
2,189,16.261016130447388,0.27,3,0.034284066
2,190,16.334354400634766,0.25,3,0.034284066
2,191,16.417603731155396,0.26,3,0.034284066
2,192,16.469714879989624,0.26,3,0.034284066
2,193,16.53989839553833,0.26,3,0.034284066
2,194,16.598471879959106,0.26,3,0.034284066
2,195,16.66641354560852,0.25,3,0.034284066
2,196,16.729581594467163,0.25,3,0.034284066
2,197,16.793724536895752,0.25,3,0.034284066
2,198,16.846054792404175,0.25,3,0.034284066
2,199,16.913814544677734,0.24,3,0.034284066
2,200,16.979431629180908,0.24,3,0.034284066
3,201,17.173598766326904,0.25,3,0.021979136
3,202,17.237768411636353,0.25,3,0.021979136
3,203,17.289934873580933,0.25,3,0.021979136
3,204,17.356294870376587,0.25,3,0.021979136
3,205,17.417957544326782,0.25,3,0.021979136
3,206,17.500768423080444,0.26,3,0.021979136
3,207,17.581430196762085,0.27,3,0.021979136
3,208,17.639277696609497,0.27,3,0.021979136
3,209,17.703510761260986,0.27,3,0.021979136
3,210,17.77319836616516,0.26,3,0.021979136
3,211,17.846023082733154,0.26,3,0.021979136
3,212,17.913779973983765,0.26,3,0.021979136
3,213,17.981960773468018,0.25,3,0.021979136
3,214,18.049139976501465,0.25,3,0.021979136
3,215,18.117435455322266,0.25,3,0.021979136
3,216,18.182145833969116,0.24,3,0.021979136
3,217,18.25425910949707,0.24,3,0.021979136
3,218,18.360600233078003,0.24,3,0.021979136
3,219,18.42521858215332,0.24,3,0.021979136
3,220,18.490893363952637,0.24,3,0.021979136
3,221,18.589126110076904,0.25,3,0.021979136
3,222,18.646778345108032,0.25,3,0.021979136
3,223,18.714959144592285,0.24,3,0.021979136
3,224,18.811234951019287,0.25,3,0.021979136
3,225,18.874932050704956,0.25,3,0.021979136
3,226,18.949129581451416,0.24,3,0.021979136
3,227,19.021830081939697,0.24,3,0.021979136
3,228,19.098607778549194,0.25,3,0.021979136
3,229,19.162874221801758,0.25,3,0.021979136
3,230,19.230674028396606,0.25,3,0.021979136
3,231,19.29874348640442,0.25,3,0.021979136
3,232,19.396677494049072,0.25,3,0.021979136
3,233,19.466853380203247,0.25,3,0.021979136
3,234,19.520513772964478,0.25,3,0.021979136
3,235,19.57469367980957,0.25,3,0.021979136
3,236,19.656721830368042,0.25,3,0.021979136
3,237,19.72611141204834,0.25,3,0.021979136
3,238,19.79641842842102,0.25,3,0.021979136
3,239,19.866066455841064,0.25,3,0.021979136
3,240,19.948971271514893,0.25,3,0.021979136
3,241,20.001108407974243,0.24,3,0.021979136
3,242,20.05338954925537,0.24,3,0.021979136
3,243,20.118066549301147,0.24,3,0.021979136
3,244,20.174712657928467,0.23,3,0.021979136
3,245,20.230862379074097,0.22,3,0.021979136
3,246,20.283529043197632,0.22,3,0.021979136
3,247,20.347699642181396,0.22,3,0.021979136
3,248,20.403849363327026,0.22,3,0.021979136
3,249,20.469998121261597,0.22,3,0.021979136
3,250,20.535341501235962,0.22,3,0.021979136
3,251,20.600486516952515,0.22,3,0.021979136
3,252,20.654630184173584,0.2,3,0.021979136
3,253,20.722689151763916,0.2,3,0.021979136
3,254,20.775323152542114,0.19,3,0.021979136
3,255,20.84553861618042,0.19,3,0.021979136
3,256,20.911766529083252,0.19,3,0.021979136
3,257,20.987613201141357,0.2,3,0.021979136
3,258,21.05331826210022,0.2,3,0.021979136
3,259,21.122002124786377,0.2,3,0.021979136
3,260,21.1743221282959,0.2,3,0.021979136
3,261,21.239059925079346,0.19,3,0.021979136
3,262,21.310625076293945,0.19,3,0.021979136
3,263,21.374959468841553,0.19,3,0.021979136
3,264,21.443113803863525,0.19,3,0.021979136
3,265,21.511300325393677,0.19,3,0.021979136
3,266,21.57757592201233,0.18,3,0.021979136
3,267,21.642640113830566,0.18,3,0.021979136
3,268,21.70880365371704,0.18,3,0.021979136
3,269,21.777101278305054,0.18,3,0.021979136
3,270,21.853315830230713,0.19,3,0.021979136
3,271,21.90901017189026,0.19,3,0.021979136
4,272,22.078397035598755,0.19,3,0.030872475
4,273,22.13103747367859,0.19,3,0.030872475
4,274,22.196712493896484,0.19,3,0.030872475
4,275,22.251046657562256,0.19,3,0.030872475
4,276,22.319727897644043,0.19,3,0.030872475
4,277,22.384406805038452,0.19,3,0.030872475
4,278,22.45017719268799,0.18,3,0.030872475
4,279,22.515878915786743,0.18,3,0.030872475
4,280,22.578016757965088,0.17,3,0.030872475
4,281,22.64376211166382,0.17,3,0.030872475
4,282,22.708494186401367,0.14,3,0.030872475
4,283,22.789714097976685,0.14,3,0.030872475
4,284,22.85520315170288,0.14,3,0.030872475
4,285,22.909841537475586,0.14,3,0.030872475
4,286,22.9745135307312,0.14,3,0.030872475
4,287,23.0472354888916,0.14,3,0.030872475
4,288,23.114887952804565,0.13,3,0.030872475
4,289,23.1806378364563,0.13,3,0.030872475
4,290,23.248819589614868,0.13,3,0.030872475
4,291,23.301961660385132,0.12,3,0.030872475
4,292,23.385785341262817,0.12,3,0.030872475
4,293,23.437320947647095,0.12,3,0.030872475
4,294,23.512548208236694,0.12,3,0.030872475
4,295,23.578726530075073,0.12,3,0.030872475
4,296,23.63243079185486,0.12,3,0.030872475
4,297,23.69886350631714,0.12,3,0.030872475
4,298,23.765540838241577,0.12,3,0.030872475
4,299,23.83276104927063,0.12,3,0.030872475
4,300,23.89792537689209,0.12,3,0.030872475
4,301,23.99418067932129,0.12,3,0.030872475
4,302,24.065343618392944,0.12,3,0.030872475
4,303,24.132020235061646,0.12,3,0.030872475
4,304,24.20020627975464,0.12,3,0.030872475
4,305,24.267489194869995,0.12,3,0.030872475
4,306,24.332639694213867,0.11,3,0.030872475
4,307,24.396846294403076,0.1,3,0.030872475
4,308,24.464030027389526,0.1,3,0.030872475
4,309,24.522776126861572,0.1,3,0.030872475
4,310,24.619065761566162,0.11,3,0.030872475
4,311,24.672712087631226,0.11,3,0.030872475
4,312,24.736875534057617,0.11,3,0.030872475
4,313,24.807560443878174,0.11,3,0.030872475
4,314,24.87735939025879,0.11,3,0.030872475
4,315,24.943663120269775,0.11,3,0.030872475
4,316,25.03711247444153,0.12,3,0.030872475
4,317,25.116825342178345,0.12,3,0.030872475
4,318,25.179083347320557,0.11,3,0.030872475
4,319,25.250970602035522,0.11,3,0.030872475
4,320,25.34783148765564,0.12,3,0.030872475
4,321,25.414626121520996,0.11,3,0.030872475
4,322,25.466293811798096,0.11,3,0.030872475
4,323,25.531436920166016,0.11,3,0.030872475
4,324,25.600119829177856,0.1,3,0.030872475
4,325,25.68053913116455,0.11,3,0.030872475
4,326,25.746821403503418,0.11,3,0.030872475
4,327,25.81450843811035,0.11,3,0.030872475
4,328,25.86766219139099,0.1,3,0.030872475
4,329,25.933451890945435,0.1,3,0.030872475
4,330,25.99812602996826,0.1,3,0.030872475
4,331,26.068811893463135,0.1,3,0.030872475
4,332,26.144011735916138,0.09,3,0.030872475
4,333,26.240468740463257,0.1,3,0.030872475
4,334,26.31068253517151,0.1,3,0.030872475
4,335,26.364439249038696,0.1,3,0.030872475
4,336,26.433665990829468,0.09,3,0.030872475
4,337,26.499877452850342,0.09,3,0.030872475
4,338,26.573036432266235,0.09,3,0.030872475
4,339,26.63921284675598,0.09,3,0.030872475
4,340,26.7044460773468,0.08,3,0.030872475
4,341,26.771748542785645,0.08,3,0.030872475
4,342,26.83938455581665,0.08,3,0.030872475
5,343,27.001342058181763,0.08,3,0.024387572
5,344,27.067105293273926,0.08,3,0.024387572
5,345,27.13424825668335,0.08,3,0.024387572
5,346,27.228527069091797,0.09,3,0.024387572
5,347,27.291693449020386,0.09,3,0.024387572
5,348,27.35686683654785,0.09,3,0.024387572
5,349,27.4220130443573,0.09,3,0.024387572
5,350,27.476685523986816,0.09,3,0.024387572
5,351,27.532336950302124,0.09,3,0.024387572
5,352,27.59799885749817,0.09,3,0.024387572
5,353,27.6621515750885,0.09,3,0.024387572
5,354,27.730862140655518,0.09,3,0.024387572
5,355,27.783478021621704,0.09,3,0.024387572
5,356,27.85500979423523,0.09,3,0.024387572
5,357,27.925759315490723,0.08,3,0.024387572
5,358,27.986392498016357,0.08,3,0.024387572
5,359,28.052159309387207,0.08,3,0.024387572
5,360,28.119455099105835,0.08,3,0.024387572
5,361,28.21320343017578,0.09,3,0.024387572
5,362,28.278855800628662,0.09,3,0.024387572
5,363,28.34457492828369,0.09,3,0.024387572
5,364,28.448341131210327,0.1,3,0.024387572
5,365,28.544307947158813,0.11,3,0.024387572
5,366,28.708988428115845,0.14,3,0.024387572
5,367,28.779202699661255,0.14,3,0.024387572
5,368,28.854212284088135,0.14,3,0.024387572
5,369,28.920851469039917,0.14,3,0.024387572
5,370,28.993041515350342,0.13,3,0.024387572
5,371,29.05788826942444,0.13,3,0.024387572
5,372,29.12508773803711,0.13,3,0.024387572
5,373,29.20628261566162,0.14,3,0.024387572
5,374,29.282062768936157,0.15,3,0.024387572
5,375,29.363949060440063,0.16,3,0.024387572
5,376,29.42809271812439,0.16,3,0.024387572
5,377,29.49329710006714,0.16,3,0.024387572
5,378,29.551026821136475,0.16,3,0.024387572
5,379,29.655804872512817,0.18,3,0.024387572
5,380,29.748578310012817,0.19,3,0.024387572
5,381,29.813767194747925,0.19,3,0.024387572
5,382,29.883604764938354,0.19,3,0.024387572
5,383,29.935242652893066,0.19,3,0.024387572
5,384,30.055426120758057,0.21,3,0.024387572
5,385,30.129326820373535,0.21,3,0.024387572
5,386,30.194458961486816,0.21,3,0.024387572
5,387,30.259624481201172,0.21,3,0.024387572
5,388,30.31078863143921,0.21,3,0.024387572
5,389,30.381017923355103,0.21,3,0.024387572
5,390,30.44528889656067,0.21,3,0.024387572
5,391,30.511966705322266,0.21,3,0.024387572
5,392,30.57663893699646,0.21,3,0.024387572
5,393,30.63181471824646,0.21,3,0.024387572
5,394,30.688964128494263,0.21,3,0.024387572
5,395,30.75411057472229,0.21,3,0.024387572
5,396,30.82032608985901,0.21,3,0.024387572
5,397,30.89741849899292,0.21,3,0.024387572
5,398,30.965165853500366,0.21,3,0.024387572
5,399,31.03134250640869,0.21,3,0.024387572
5,400,31.103713274002075,0.21,3,0.024387572
5,401,31.157325983047485,0.2,3,0.024387572
5,402,31.222548246383667,0.2,3,0.024387572
5,403,31.289676666259766,0.2,3,0.024387572
5,404,31.34181237220764,0.2,3,0.024387572
5,405,31.39595675468445,0.2,3,0.024387572
5,406,31.460628032684326,0.2,3,0.024387572
5,407,31.531288623809814,0.2,3,0.024387572
6,408,31.731390237808228,0.21,3,0.020587955
6,409,31.865514278411865,0.24,3,0.020587955
6,410,31.934765338897705,0.23,3,0.020587955
6,411,32.00171160697937,0.23,3,0.020587955
6,412,32.0662944316864,0.23,3,0.020587955
6,413,32.13254976272583,0.23,3,0.020587955
6,414,32.19977045059204,0.23,3,0.020587955
6,415,32.26810026168823,0.23,3,0.020587955
6,416,32.3448052406311,0.22,3,0.020587955
6,417,32.41047763824463,0.22,3,0.020587955
6,418,32.530351400375366,0.24,3,0.020587955
6,419,32.62510323524475,0.25,3,0.020587955
6,420,32.68975114822388,0.24,3,0.020587955
6,421,32.7549204826355,0.24,3,0.020587955
6,422,32.82006812095642,0.24,3,0.020587955
6,423,32.895752906799316,0.24,3,0.020587955
6,424,32.96132445335388,0.24,3,0.020587955
6,425,33.02810573577881,0.23,3,0.020587955
6,426,33.095762491226196,0.23,3,0.020587955
6,427,33.16060543060303,0.23,3,0.020587955
6,428,33.227561235427856,0.23,3,0.020587955
6,429,33.27969408035278,0.23,3,0.020587955
6,430,33.346529722213745,0.23,3,0.020587955
6,431,33.451810359954834,0.24,3,0.020587955
6,432,33.547537088394165,0.25,3,0.020587955
6,433,33.61216902732849,0.24,3,0.020587955
6,434,33.681394815444946,0.24,3,0.020587955
6,435,33.733049154281616,0.24,3,0.020587955
6,436,33.78471779823303,0.24,3,0.020587955
6,437,33.838271617889404,0.24,3,0.020587955
6,438,33.914034366607666,0.24,3,0.020587955
6,439,33.98973870277405,0.25,3,0.020587955
6,440,34.05547547340393,0.25,3,0.020587955
6,441,34.12066173553467,0.25,3,0.020587955
6,442,34.18679642677307,0.25,3,0.020587955
6,443,34.24500012397766,0.25,3,0.020587955
6,444,34.31023859977722,0.25,3,0.020587955
6,445,34.37541198730469,0.25,3,0.020587955
6,446,34.440114974975586,0.24,3,0.020587955
6,447,34.50525760650635,0.24,3,0.020587955
6,448,34.57343888282776,0.24,3,0.020587955
6,449,34.64014387130737,0.24,3,0.020587955
6,450,34.706318616867065,0.24,3,0.020587955
6,451,34.79753494262695,0.25,3,0.020587955
6,452,34.8712317943573,0.25,3,0.020587955
6,453,34.94853091239929,0.26,3,0.020587955
6,454,35.01828169822693,0.26,3,0.020587955
6,455,35.06885576248169,0.26,3,0.020587955
6,456,35.13399863243103,0.26,3,0.020587955
6,457,35.19917130470276,0.26,3,0.020587955
6,458,35.26835560798645,0.26,3,0.020587955
6,459,35.32060408592224,0.26,3,0.020587955
6,460,35.385276317596436,0.26,3,0.020587955
6,461,35.4504771232605,0.25,3,0.020587955
6,462,35.53620433807373,0.26,3,0.020587955
6,463,35.60036492347717,0.26,3,0.020587955
6,464,35.73029899597168,0.27,3,0.020587955
6,465,35.79816460609436,0.26,3,0.020587955
6,466,35.89188551902771,0.24,3,0.020587955
6,467,35.957528829574585,0.24,3,0.020587955
6,468,36.083672761917114,0.26,3,0.020587955
6,469,36.18594431877136,0.28,3,0.020587955
6,470,36.25050163269043,0.28,3,0.020587955
7,471,36.41595458984375,0.28,3,0.017325163
7,472,36.48392987251282,0.28,3,0.017325163
7,473,36.53606986999512,0.27,3,0.017325163
7,474,36.60228252410889,0.26,3,0.017325163
7,475,36.669941902160645,0.25,3,0.017325163
7,476,36.721598863601685,0.25,3,0.017325163
7,477,36.791733741760254,0.25,3,0.017325163
7,478,36.856024503707886,0.25,3,0.017325163
7,479,36.92395257949829,0.23,3,0.017325163
7,480,37.025678873062134,0.23,3,0.017325163
7,481,37.09883189201355,0.23,3,0.017325163
7,482,37.18156456947327,0.24,3,0.017325163
7,483,37.259231090545654,0.25,3,0.017325163
7,484,37.32540822029114,0.23,3,0.017325163
7,485,37.39070272445679,0.23,3,0.017325163
7,486,37.45687747001648,0.23,3,0.017325163
7,487,37.54812264442444,0.24,3,0.017325163
7,488,37.609283208847046,0.24,3,0.017325163
7,489,37.70962309837341,0.25,3,0.017325163
7,490,37.80519390106201,0.26,3,0.017325163
7,491,37.87235879898071,0.26,3,0.017325163
7,492,37.93751811981201,0.26,3,0.017325163
7,493,38.00281095504761,0.26,3,0.017325163
7,494,38.07093930244446,0.26,3,0.017325163
7,495,38.136672496795654,0.26,3,0.017325163
7,496,38.18881154060364,0.26,3,0.017325163
7,497,38.24255108833313,0.26,3,0.017325163
7,498,38.31220293045044,0.26,3,0.017325163
7,499,38.364641189575195,0.26,3,0.017325163
7,500,38.41879677772522,0.26,3,0.017325163
7,501,38.484039545059204,0.26,3,0.017325163
7,502,38.55425453186035,0.26,3,0.017325163
7,503,38.629454135894775,0.27,3,0.017325163
7,504,38.734858989715576,0.29,3,0.017325163
7,505,38.8100802898407,0.29,3,0.017325163
7,506,38.904056549072266,0.3,3,0.017325163
7,507,38.97062063217163,0.3,3,0.017325163
7,508,39.041309118270874,0.29,3,0.017325163
7,509,39.108081102371216,0.26,3,0.017325163
7,510,39.16078996658325,0.26,3,0.017325163
7,511,39.224459648132324,0.26,3,0.017325163
7,512,39.294145345687866,0.26,3,0.017325163
7,513,39.359819173812866,0.26,3,0.017325163
7,514,39.42604184150696,0.26,3,0.017325163
7,515,39.49970102310181,0.26,3,0.017325163
7,516,39.565876960754395,0.26,3,0.017325163
7,517,39.63220715522766,0.26,3,0.017325163
7,518,39.70891237258911,0.24,3,0.017325163
7,519,39.78308153152466,0.23,3,0.017325163
7,520,39.83421802520752,0.23,3,0.017325163
7,521,39.898404598236084,0.23,3,0.017325163
7,522,39.96770906448364,0.23,3,0.017325163
7,523,40.033884048461914,0.23,3,0.017325163
7,524,40.09905791282654,0.23,3,0.017325163
7,525,40.196860551834106,0.24,3,0.017325163
7,526,40.262531042099,0.24,3,0.017325163
7,527,40.32830762863159,0.24,3,0.017325163
7,528,40.39721608161926,0.24,3,0.017325163
7,529,40.464923620224,0.24,3,0.017325163
7,530,40.530311584472656,0.24,3,0.017325163
7,531,40.5985586643219,0.23,3,0.017325163
7,532,40.66439080238342,0.22,3,0.017325163
7,533,40.765159368515015,0.23,3,0.017325163
7,534,40.81629657745361,0.23,3,0.017325163
7,535,40.89649772644043,0.24,3,0.017325163
7,536,41.017905712127686,0.26,3,0.017325163
8,537,41.1814501285553,0.26,3,0.0164371
8,538,41.248435258865356,0.26,3,0.0164371
8,539,41.31962466239929,0.25,3,0.0164371
8,540,41.38928294181824,0.25,3,0.0164371
8,541,41.5356719493866,0.28,3,0.0164371
8,542,41.609222650527954,0.28,3,0.0164371
8,543,41.70533037185669,0.29,3,0.0164371
8,544,41.77204608917236,0.29,3,0.0164371
8,545,41.84022641181946,0.29,3,0.0164371
8,546,41.891398668289185,0.29,3,0.0164371
8,547,41.943063259124756,0.29,3,0.0164371
8,548,42.04284882545471,0.3,3,0.0164371
8,549,42.109050989151,0.3,3,0.0164371
8,550,42.170186281204224,0.3,3,0.0164371
8,551,42.237223625183105,0.29,3,0.0164371
8,552,42.3325457572937,0.3,3,0.0164371
8,553,42.403279304504395,0.29,3,0.0164371
8,554,42.47948431968689,0.29,3,0.0164371
8,555,42.54676604270935,0.29,3,0.0164371
8,556,42.60144662857056,0.29,3,0.0164371
8,557,42.66823220252991,0.29,3,0.0164371
8,558,42.71884059906006,0.29,3,0.0164371
8,559,42.79002928733826,0.29,3,0.0164371
8,560,42.859719038009644,0.29,3,0.0164371
8,561,42.91196537017822,0.29,3,0.0164371
8,562,42.97823238372803,0.28,3,0.0164371
8,563,43.11080551147461,0.3,3,0.0164371
8,564,43.17500281333923,0.28,3,0.0164371
8,565,43.250678300857544,0.29,3,0.0164371
8,566,43.318461656570435,0.28,3,0.0164371
8,567,43.38727903366089,0.28,3,0.0164371
8,568,43.45047473907471,0.26,3,0.0164371
8,569,43.514150857925415,0.24,3,0.0164371
8,570,43.582297801971436,0.24,3,0.0164371
8,571,43.67565655708313,0.25,3,0.0164371
