iter,game_number,elapsed_time,last_100_avg,max_score_log,loss_train,loss_predict
0,83,51.80525231361389,0.1566265060240964,2,-1,-1
0,84,52.4334990978241,0.16666666666666666,2,-1,-1
0,85,53.00228929519653,0.16470588235294117,2,-1,-1
0,86,53.57891058921814,0.16279069767441862,2,-1,-1
0,87,54.20092582702637,0.16091954022988506,2,-1,-1
0,88,54.84448599815369,0.1590909090909091,2,-1,-1
0,89,55.476659536361694,0.15730337078651685,2,-1,-1
0,90,56.11512470245361,0.15555555555555556,2,-1,-1
0,91,57.081623554229736,0.16483516483516483,2,-1,-1
0,92,57.681642293930054,0.16304347826086957,2,-1,-1
0,93,58.28951048851013,0.16129032258064516,2,-1,-1
0,94,58.90902757644653,0.1595744680851064,2,-1,-1
0,95,59.5060510635376,0.15789473684210525,2,-1,-1
0,96,60.12151646614075,0.15625,2,-1,-1
0,97,60.76196908950806,0.15463917525773196,2,-1,-1
0,98,61.38160037994385,0.15306122448979592,2,-1,-1
0,99,62.042325258255005,0.15151515151515152,2,-1,-1
0,100,62.653446674346924,0.15,2,-1,-1
0,101,63.28121495246887,0.15,2,-1,-1
0,102,63.85922718048096,0.15,2,-1,-1
0,103,64.4645357131958,0.14,2,-1,-1
0,104,65.06962251663208,0.14,2,-1,-1
0,105,65.67445492744446,0.14,2,-1,-1
0,106,66.27627992630005,0.13,2,-1,-1
0,107,67.04265236854553,0.13,2,-1,-1
0,108,67.64828848838806,0.13,2,-1,-1
0,109,68.21707439422607,0.13,2,-1,-1
0,110,68.79688715934753,0.13,2,-1,-1
0,111,69.40566802024841,0.13,2,-1,-1
0,112,69.99897480010986,0.13,2,-1,-1
0,113,70.61700820922852,0.13,2,-1,-1
0,114,71.20512366294861,0.13,2,-1,-1
0,115,72.0176010131836,0.13,2,-1,-1
0,116,72.60451674461365,0.13,2,-1,-1
0,117,73.19931507110596,0.13,2,-1,-1
0,118,73.78662133216858,0.13,2,-1,-1
0,119,74.36676526069641,0.13,2,-1,-1
0,120,74.93813848495483,0.13,2,-1,-1
0,121,75.51575708389282,0.13,2,-1,-1
0,122,76.12803864479065,0.14,2,-1,-1
0,123,77.01067686080933,0.14,2,-1,-1
0,124,77.61304235458374,0.14,2,-1,-1
0,125,78.1871612071991,0.13,2,-1,-1
0,126,78.76186299324036,0.13,2,-1,-1
0,127,79.33600068092346,0.12,2,-1,-1
0,128,79.91901755332947,0.12,2,-1,-1
0,129,80.50897455215454,0.12,2,-1,-1
0,130,81.08636903762817,0.12,2,-1,-1
0,131,82.0100486278534,0.12,2,-1,-1
0,132,82.59422755241394,0.11,2,-1,-1
0,133,83.1467719078064,0.11,2,-1,-1
0,134,83.72650384902954,0.11,2,-1,-1
0,135,84.30540323257446,0.11,2,-1,-1
0,136,84.88497233390808,0.11,2,-1,-1
0,137,85.48450922966003,0.11,2,-1,-1
0,138,86.05003595352173,0.11,2,-1,-1
0,139,86.92225289344788,0.11,2,-1,-1
0,140,87.55715036392212,0.12,2,-1,-1
0,141,88.10850763320923,0.12,2,-1,-1
0,142,88.6863956451416,0.12,2,-1,-1
0,143,89.26400256156921,0.12,2,-1,-1
0,144,89.83357429504395,0.12,2,-1,-1
0,145,90.4323742389679,0.12,2,-1,-1
0,146,91.06780648231506,0.11,2,-1,-1
0,147,92.0066385269165,0.11,2,-1,-1
0,148,92.63809061050415,0.11,2,-1,-1
0,149,93.27136278152466,0.11,2,-1,-1
0,150,93.89658164978027,0.11,2,-1,-1
0,151,94.5231282711029,0.11,2,-1,-1
1,152,104.02476859092712,0.11,2,0.6382291,0.58599246
1,153,105.23712301254272,0.11,2,0.6382291,0.58599246
1,154,105.30979132652283,0.11,2,0.6382291,0.58599246
1,155,105.41866302490234,0.1,2,0.6382291,0.58599246
1,156,105.50737380981445,0.08,2,0.6382291,0.58599246
1,157,105.60616087913513,0.08,2,0.6382291,0.58599246
1,158,105.70492362976074,0.06,2,0.6382291,0.58599246
1,159,105.81484532356262,0.06,2,0.6382291,0.58599246
1,160,105.90415072441101,0.06,2,0.6382291,0.58599246
1,161,106.00391292572021,0.06,2,0.6382291,0.58599246
1,162,106.10272026062012,0.06,2,0.6382291,0.58599246
1,163,106.2195315361023,0.06,2,0.6382291,0.58599246
1,164,106.31885147094727,0.06,2,0.6382291,0.58599246
1,165,106.39154505729675,0.06,2,0.6382291,0.58599246
1,166,106.46524095535278,0.06,2,0.6382291,0.58599246
1,167,106.56648707389832,0.06,2,0.6382291,0.58599246
1,168,106.66578674316406,0.06,2,0.6382291,0.58599246
1,169,106.78309154510498,0.05,2,0.6382291,0.58599246
1,170,106.89754986763,0.05,2,0.6382291,0.58599246
1,171,106.98926973342896,0.05,2,0.6382291,0.58599246
1,172,107.0886127948761,0.05,2,0.6382291,0.58599246
1,173,107.1893081665039,0.05,2,0.6382291,0.58599246
1,174,107.29734706878662,0.05,2,0.6382291,0.58599246
1,175,107.42350125312805,0.05,2,0.6382291,0.58599246
1,176,107.52226400375366,0.05,2,0.6382291,0.58599246
1,177,107.62186312675476,0.05,2,0.6382291,0.58599246
1,178,107.7211275100708,0.05,2,0.6382291,0.58599246
1,179,107.82043647766113,0.04,2,0.6382291,0.58599246
1,180,107.92605781555176,0.04,2,0.6382291,0.58599246
1,181,108.03486967086792,0.04,2,0.6382291,0.58599246
1,182,108.15168070793152,0.04,2,0.6382291,0.58599246
1,183,108.25793743133545,0.04,2,0.6382291,0.58599246
1,184,108.3567247390747,0.03,2,0.6382291,0.58599246
1,185,108.43153810501099,0.03,2,0.6382291,0.58599246
1,186,108.54736995697021,0.03,2,0.6382291,0.58599246
1,187,108.64794206619263,0.03,2,0.6382291,0.58599246
1,188,108.81154441833496,0.04,2,0.6382291,0.58599246
1,189,108.91089105606079,0.04,2,0.6382291,0.58599246
1,190,109.01066780090332,0.04,2,0.6382291,0.58599246
1,191,109.11196208000183,0.03,2,0.6382291,0.58599246
1,192,109.21270608901978,0.03,2,0.6382291,0.58599246
1,193,109.31901264190674,0.03,2,0.6382291,0.58599246
1,194,109.39218163490295,0.03,2,0.6382291,0.58599246
1,195,109.49456286430359,0.03,2,0.6382291,0.58599246
1,196,109.59335112571716,0.03,2,0.6382291,0.58599246
1,197,109.705890417099,0.03,2,0.6382291,0.58599246
1,198,109.81164622306824,0.03,2,0.6382291,0.58599246
1,199,109.92898178100586,0.03,2,0.6382291,0.58599246
1,200,110.0272467136383,0.03,2,0.6382291,0.58599246
1,201,110.12648391723633,0.03,2,0.6382291,0.58599246
1,202,110.22727799415588,0.03,2,0.6382291,0.58599246
1,203,110.3024513721466,0.03,2,0.6382291,0.58599246
1,204,110.40126848220825,0.03,2,0.6382291,0.58599246
1,205,110.51807284355164,0.03,2,0.6382291,0.58599246
1,206,110.61866116523743,0.03,2,0.6382291,0.58599246
1,207,110.71995425224304,0.03,2,0.6382291,0.58599246
1,208,110.82026433944702,0.03,2,0.6382291,0.58599246
1,209,110.9205310344696,0.03,2,0.6382291,0.58599246
1,210,110.99372673034668,0.03,2,0.6382291,0.58599246
1,211,111.06789898872375,0.03,2,0.6382291,0.58599246
1,212,111.16787433624268,0.03,2,0.6382291,0.58599246
1,213,111.26811647415161,0.03,2,0.6382291,0.58599246
1,214,111.4310359954834,0.04,2,0.6382291,0.58599246
1,215,111.50423336029053,0.04,2,0.6382291,0.58599246
1,216,111.60412073135376,0.04,2,0.6382291,0.58599246
1,217,111.69490385055542,0.04,2,0.6382291,0.58599246
1,218,111.78514385223389,0.04,2,0.6382291,0.58599246
1,219,111.88490867614746,0.04,2,0.6382291,0.58599246
1,220,111.97512435913086,0.04,2,0.6382291,0.58599246
1,221,112.07391142845154,0.04,2,0.6382291,0.58599246
1,222,112.22528886795044,0.04,2,0.6382291,0.58599246
1,223,112.2989854812622,0.04,2,0.6382291,0.58599246
1,224,112.39977741241455,0.04,2,0.6382291,0.58599246
1,225,112.50001883506775,0.04,2,0.6382291,0.58599246
1,226,112.57421636581421,0.04,2,0.6382291,0.58599246
1,227,112.74157047271729,0.05,2,0.6382291,0.58599246
1,228,112.81576704978943,0.05,2,0.6382291,0.58599246
1,229,112.9155330657959,0.05,2,0.6382291,0.58599246
1,230,113.01736330986023,0.05,2,0.6382291,0.58599246
1,231,113.16780114173889,0.06,2,0.6382291,0.58599246
1,232,113.26909589767456,0.06,2,0.6382291,0.58599246
1,233,113.39142394065857,0.06,2,0.6382291,0.58599246
1,234,113.49426817893982,0.06,2,0.6382291,0.58599246
1,235,113.59435153007507,0.06,2,0.6382291,0.58599246
1,236,113.70133900642395,0.06,2,0.6382291,0.58599246
1,237,113.82597160339355,0.06,2,0.6382291,0.58599246
1,238,113.90014481544495,0.06,2,0.6382291,0.58599246
1,239,114.00053405761719,0.06,2,0.6382291,0.58599246
1,240,114.14436936378479,0.06,2,0.6382291,0.58599246
1,241,114.24503016471863,0.06,2,0.6382291,0.58599246
1,242,114.3512876033783,0.06,2,0.6382291,0.58599246
1,243,114.45208716392517,0.06,2,0.6382291,0.58599246
1,244,114.55135345458984,0.06,2,0.6382291,0.58599246
1,245,114.65072393417358,0.06,2,0.6382291,0.58599246
1,246,114.80262780189514,0.07,2,0.6382291,0.58599246
1,247,114.90230512619019,0.07,2,0.6382291,0.58599246
1,248,115.00257182121277,0.07,2,0.6382291,0.58599246
1,249,115.10449433326721,0.07,2,0.6382291,0.58599246
1,250,115.17812776565552,0.07,2,0.6382291,0.58599246
1,251,115.25130987167358,0.07,2,0.6382291,0.58599246
1,252,115.35108542442322,0.07,2,0.6382291,0.58599246
1,253,115.45734286308289,0.07,2,0.6382291,0.58599246
1,254,115.53157186508179,0.07,2,0.6382291,0.58599246
1,255,115.63088893890381,0.07,2,0.6382291,0.58599246
1,256,115.72010207176208,0.07,2,0.6382291,0.58599246
1,257,115.80986499786377,0.07,2,0.6382291,0.58599246
1,258,115.91010665893555,0.07,2,0.6382291,0.58599246
1,259,116.01045417785645,0.07,2,0.6382291,0.58599246
1,260,116.12998843193054,0.07,2,0.6382291,0.58599246
1,261,116.20466089248657,0.07,2,0.6382291,0.58599246
1,262,116.3317813873291,0.08,2,0.6382291,0.58599246
1,263,116.40751314163208,0.08,2,0.6382291,0.58599246
1,264,116.55794525146484,0.09,2,0.6382291,0.58599246
1,265,116.76906633377075,0.11,2,0.6382291,0.58599246
1,266,116.86985731124878,0.11,2,0.6382291,0.58599246
1,267,116.96914649009705,0.11,2,0.6382291,0.58599246
1,268,117.06991386413574,0.11,2,0.6382291,0.58599246
1,269,117.16868138313293,0.11,2,0.6382291,0.58599246
1,270,117.32314133644104,0.12,2,0.6382291,0.58599246
1,271,117.47577857971191,0.13,2,0.6382291,0.58599246
1,272,117.57654619216919,0.13,2,0.6382291,0.58599246
1,273,117.72145581245422,0.14,2,0.6382291,0.58599246
1,274,117.79612994194031,0.14,2,0.6382291,0.58599246
1,275,117.89541840553284,0.14,2,0.6382291,0.58599246
1,276,118.04781079292297,0.15,2,0.6382291,0.58599246
1,277,118.14747524261475,0.15,2,0.6382291,0.58599246
1,278,118.24779486656189,0.15,2,0.6382291,0.58599246
1,279,118.35858964920044,0.15,2,0.6382291,0.58599246
1,280,118.45714902877808,0.15,2,0.6382291,0.58599246
1,281,118.5571448802948,0.15,2,0.6382291,0.58599246
1,282,118.65667366981506,0.15,2,0.6382291,0.58599246
1,283,118.76929712295532,0.15,2,0.6382291,0.58599246
1,284,118.86856341362,0.15,2,0.6382291,0.58599246
1,285,118.96832633018494,0.15,2,0.6382291,0.58599246
1,286,119.04380297660828,0.15,2,0.6382291,0.58599246
1,287,119.14354205131531,0.15,2,0.6382291,0.58599246
1,288,119.24330615997314,0.14,2,0.6382291,0.58599246
1,289,119.35063648223877,0.14,2,0.6382291,0.58599246
1,290,119.45142602920532,0.14,2,0.6382291,0.58599246
1,291,119.52560234069824,0.14,2,0.6382291,0.58599246
1,292,119.61483645439148,0.14,2,0.6382291,0.58599246
1,293,119.73366379737854,0.14,2,0.6382291,0.58599246
1,294,119.80743312835693,0.14,2,0.6382291,0.58599246
1,295,119.95837092399597,0.15,2,0.6382291,0.58599246
1,296,120.05713057518005,0.15,2,0.6382291,0.58599246
1,297,120.16864657402039,0.15,2,0.6382291,0.58599246
1,298,120.29667115211487,0.16,2,0.6382291,0.58599246
1,299,120.39696216583252,0.16,2,0.6382291,0.58599246
1,300,120.49602913856506,0.16,2,0.6382291,0.58599246
1,301,120.59428930282593,0.16,2,0.6382291,0.58599246
1,302,120.69405508041382,0.16,2,0.6382291,0.58599246
1,303,120.90553140640259,0.18,2,0.6382291,0.58599246
1,304,121.00436091423035,0.18,2,0.6382291,0.58599246
1,305,121.10363006591797,0.18,2,0.6382291,0.58599246
2,306,130.0759003162384,0.19,2,0.2633129,0.26376322
2,307,131.02452635765076,0.2,2,0.2633129,0.26376322
2,308,131.1162712574005,0.2,2,0.2633129,0.26376322
2,309,131.23214864730835,0.2,2,0.2633129,0.26376322
2,310,131.33204293251038,0.2,2,0.2633129,0.26376322
2,311,131.4335720539093,0.2,2,0.2633129,0.26376322
2,312,131.5851345062256,0.21,2,0.2633129,0.26376322
2,313,131.68547368049622,0.21,2,0.2633129,0.26376322
2,314,131.80927848815918,0.2,2,0.2633129,0.26376322
2,315,131.9194142818451,0.2,2,0.2633129,0.26376322
2,316,132.0202760696411,0.2,2,0.2633129,0.26376322
2,317,132.11906337738037,0.2,2,0.2633129,0.26376322
2,318,132.24222540855408,0.2,2,0.2633129,0.26376322
2,319,132.31592226028442,0.2,2,0.2633129,0.26376322
2,320,132.43024396896362,0.2,2,0.2633129,0.26376322
2,321,132.54759526252747,0.2,2,0.2633129,0.26376322
2,322,132.64694547653198,0.19,2,0.2633129,0.26376322
2,323,132.74524593353271,0.19,2,0.2633129,0.26376322
2,324,132.84383511543274,0.19,2,0.2633129,0.26376322
2,325,132.9194679260254,0.19,2,0.2633129,0.26376322
2,326,133.0181303024292,0.19,2,0.2633129,0.26376322
2,327,133.11736488342285,0.18,2,0.2633129,0.26376322
2,328,133.23603439331055,0.18,2,0.2633129,0.26376322
2,329,133.36537790298462,0.19,2,0.2633129,0.26376322
2,330,133.46366381645203,0.19,2,0.2633129,0.26376322
2,331,133.56242609024048,0.18,2,0.2633129,0.26376322
2,332,133.6797137260437,0.18,2,0.2633129,0.26376322
2,333,133.78577423095703,0.18,2,0.2633129,0.26376322
2,334,133.87525916099548,0.18,2,0.2633129,0.26376322
2,335,133.9750509262085,0.18,2,0.2633129,0.26376322
2,336,134.0743124485016,0.18,2,0.2633129,0.26376322
2,337,134.19619584083557,0.18,2,0.2633129,0.26376322
2,338,134.2964587211609,0.18,2,0.2633129,0.26376322
2,339,134.39473605155945,0.18,2,0.2633129,0.26376322
2,340,134.4698622226715,0.17,2,0.2633129,0.26376322
2,341,134.5558533668518,0.17,2,0.2633129,0.26376322
2,342,134.65442633628845,0.17,2,0.2633129,0.26376322
2,343,134.73060369491577,0.17,2,0.2633129,0.26376322
2,344,134.80430698394775,0.17,2,0.2633129,0.26376322
2,345,134.90494537353516,0.17,2,0.2633129,0.26376322
2,346,135.00441002845764,0.16,2,0.2633129,0.26376322
2,347,135.1066300868988,0.16,2,0.2633129,0.26376322
2,348,135.2584934234619,0.17,2,0.2633129,0.26376322
2,349,135.40944004058838,0.18,2,0.2633129,0.26376322
2,350,135.51027393341064,0.18,2,0.2633129,0.26376322
2,351,135.6105420589447,0.18,2,0.2633129,0.26376322
2,352,135.87211775779724,0.21,3,0.2633129,0.26376322
2,353,135.94681668281555,0.21,3,0.2633129,0.26376322
2,354,136.04616284370422,0.21,3,0.2633129,0.26376322
2,355,136.14544129371643,0.21,3,0.2633129,0.26376322
2,356,136.2447328567505,0.21,3,0.2633129,0.26376322
2,357,136.34499669075012,0.21,3,0.2633129,0.26376322
2,358,136.44526529312134,0.21,3,0.2633129,0.26376322
2,359,136.54708790779114,0.21,3,0.2633129,0.26376322
2,360,136.64643216133118,0.21,3,0.2633129,0.26376322
2,361,136.75569868087769,0.21,3,0.2633129,0.26376322
2,362,136.8665144443512,0.2,3,0.2633129,0.26376322
2,363,137.01889848709106,0.21,3,0.2633129,0.26376322
2,364,137.11919116973877,0.2,3,0.2633129,0.26376322
2,365,137.2265284061432,0.18,3,0.2633129,0.26376322
2,366,137.32581329345703,0.18,3,0.2633129,0.26376322
2,367,137.42708253860474,0.18,3,0.2633129,0.26376322
2,368,137.5164783000946,0.18,3,0.2633129,0.26376322
2,369,137.61676955223083,0.18,3,0.2633129,0.26376322
2,370,137.73412680625916,0.17,3,0.2633129,0.26376322
2,371,137.83390974998474,0.16,3,0.2633129,0.26376322
2,372,137.93618512153625,0.16,3,0.2633129,0.26376322
2,373,138.03494477272034,0.15,3,0.2633129,0.26376322
2,374,138.13521599769592,0.15,3,0.2633129,0.26376322
2,375,138.28623580932617,0.16,3,0.2633129,0.26376322
2,376,138.43763279914856,0.16,3,0.2633129,0.26376322
2,377,138.53852605819702,0.16,3,0.2633129,0.26376322
2,378,138.6595869064331,0.16,3,0.2633129,0.26376322
2,379,138.75083017349243,0.16,3,0.2633129,0.26376322
2,380,138.85009694099426,0.16,3,0.2633129,0.26376322
2,381,138.94999361038208,0.16,3,0.2633129,0.26376322
2,382,139.0499129295349,0.16,3,0.2633129,0.26376322
2,383,139.15072011947632,0.16,3,0.2633129,0.26376322
2,384,139.25004315376282,0.16,3,0.2633129,0.26376322
2,385,139.35080909729004,0.16,3,0.2633129,0.26376322
2,386,139.45057678222656,0.16,3,0.2633129,0.26376322
2,387,139.54983830451965,0.16,3,0.2633129,0.26376322
2,388,139.6497619152069,0.16,3,0.2633129,0.26376322
2,389,139.74955081939697,0.16,3,0.2633129,0.26376322
2,390,139.8708198070526,0.16,3,0.2633129,0.26376322
2,391,139.98835158348083,0.16,3,0.2633129,0.26376322
2,392,140.106751203537,0.16,3,0.2633129,0.26376322
2,393,140.2069923877716,0.16,3,0.2633129,0.26376322
2,394,140.3608124256134,0.17,3,0.2633129,0.26376322
2,395,140.45024156570435,0.16,3,0.2633129,0.26376322
2,396,140.5505075454712,0.16,3,0.2633129,0.26376322
2,397,140.64979553222656,0.16,3,0.2633129,0.26376322
2,398,140.75076532363892,0.15,3,0.2633129,0.26376322
2,399,140.85036087036133,0.15,3,0.2633129,0.26376322
2,400,140.92453360557556,0.15,3,0.2633129,0.26376322
2,401,141.03282475471497,0.15,3,0.2633129,0.26376322
2,402,141.13369059562683,0.15,3,0.2633129,0.26376322
2,403,141.23452734947205,0.13,3,0.2633129,0.26376322
2,404,141.33433747291565,0.13,3,0.2633129,0.26376322
2,405,141.44513368606567,0.13,3,0.2633129,0.26376322
2,406,141.5980143547058,0.13,3,0.2633129,0.26376322
2,407,141.69727730751038,0.12,3,0.2633129,0.26376322
2,408,141.7961347103119,0.12,3,0.2633129,0.26376322
2,409,141.89482927322388,0.12,3,0.2633129,0.26376322
2,410,141.9948444366455,0.12,3,0.2633129,0.26376322
2,411,142.11714553833008,0.12,3,0.2633129,0.26376322
2,412,142.2174768447876,0.11,3,0.2633129,0.26376322
2,413,142.31729435920715,0.11,3,0.2633129,0.26376322
2,414,142.41653323173523,0.11,3,0.2633129,0.26376322
2,415,142.53788018226624,0.11,3,0.2633129,0.26376322
2,416,142.6396496295929,0.11,3,0.2633129,0.26376322
2,417,142.71282124519348,0.11,3,0.2633129,0.26376322
2,418,142.7875485420227,0.11,3,0.2633129,0.26376322
2,419,142.88730907440186,0.11,3,0.2633129,0.26376322
2,420,142.98607182502747,0.11,3,0.2633129,0.26376322
2,421,143.08734154701233,0.11,3,0.2633129,0.26376322
2,422,143.162456035614,0.11,3,0.2633129,0.26376322
2,423,143.25322198867798,0.11,3,0.2633129,0.26376322
2,424,143.35296177864075,0.11,3,0.2633129,0.26376322
2,425,143.4527518749237,0.11,3,0.2633129,0.26376322
2,426,143.57605576515198,0.11,3,0.2633129,0.26376322
2,427,143.75968670845032,0.13,3,0.2633129,0.26376322
2,428,143.88000655174255,0.13,3,0.2633129,0.26376322
2,429,143.97977137565613,0.12,3,0.2633129,0.26376322
2,430,144.07851028442383,0.12,3,0.2633129,0.26376322
2,431,144.24550199508667,0.13,3,0.2633129,0.26376322
2,432,144.34515285491943,0.13,3,0.2633129,0.26376322
2,433,144.44640040397644,0.13,3,0.2633129,0.26376322
2,434,144.54719495773315,0.13,3,0.2633129,0.26376322
2,435,144.64645719528198,0.13,3,0.2633129,0.26376322
2,436,144.7472267150879,0.13,3,0.2633129,0.26376322
2,437,144.8485426902771,0.13,3,0.2633129,0.26376322
2,438,144.95045256614685,0.13,3,0.2633129,0.26376322
2,439,145.05172276496887,0.13,3,0.2633129,0.26376322
2,440,145.22465705871582,0.15,3,0.2633129,0.26376322
2,441,145.32492470741272,0.15,3,0.2633129,0.26376322
2,442,145.47695112228394,0.16,3,0.2633129,0.26376322
2,443,145.57627630233765,0.16,3,0.2633129,0.26376322
2,444,145.67498207092285,0.16,3,0.2633129,0.26376322
2,445,145.775785446167,0.16,3,0.2633129,0.26376322
2,446,145.875084400177,0.16,3,0.2633129,0.26376322
2,447,145.96482276916504,0.16,3,0.2633129,0.26376322
2,448,146.06500148773193,0.15,3,0.2633129,0.26376322
2,449,146.16586303710938,0.14,3,0.2633129,0.26376322
2,450,146.2675266265869,0.14,3,0.2633129,0.26376322
2,451,146.36848831176758,0.14,3,0.2633129,0.26376322
2,452,146.469820022583,0.11,3,0.2633129,0.26376322
2,453,146.56874012947083,0.11,3,0.2633129,0.26376322
2,454,146.67051076889038,0.11,3,0.2633129,0.26376322
2,455,146.77199578285217,0.11,3,0.2633129,0.26376322
3,456,156.05825638771057,0.11,3,0.18544851,0.18597631
3,457,156.95369720458984,0.11,3,0.18544851,0.18597631
3,458,157.05348658561707,0.11,3,0.18544851,0.18597631
3,459,157.20944476127625,0.12,3,0.18544851,0.18597631
3,460,157.30968642234802,0.12,3,0.18544851,0.18597631
3,461,157.40959906578064,0.12,3,0.18544851,0.18597631
3,462,157.50935912132263,0.12,3,0.18544851,0.18597631
3,463,157.6091229915619,0.11,3,0.18544851,0.18597631
3,464,157.70939016342163,0.11,3,0.18544851,0.18597631
3,465,157.80925273895264,0.11,3,0.18544851,0.18597631
3,466,157.9010136127472,0.11,3,0.18544851,0.18597631
3,467,157.99980187416077,0.11,3,0.18544851,0.18597631
3,468,158.09954237937927,0.11,3,0.18544851,0.18597631
3,469,158.1998279094696,0.11,3,0.18544851,0.18597631
3,470,158.29808950424194,0.11,3,0.18544851,0.18597631
3,471,158.39684963226318,0.11,3,0.18544851,0.18597631
3,472,158.48709058761597,0.11,3,0.18544851,0.18597631
3,473,158.58694648742676,0.11,3,0.18544851,0.18597631
3,474,158.68608808517456,0.11,3,0.18544851,0.18597631
3,475,158.80741095542908,0.1,3,0.18544851,0.18597631
3,476,158.96035289764404,0.1,3,0.18544851,0.18597631
3,477,159.0596764087677,0.1,3,0.18544851,0.18597631
3,478,159.15896463394165,0.1,3,0.18544851,0.18597631
3,479,159.2597336769104,0.1,3,0.18544851,0.18597631
3,480,159.35999989509583,0.1,3,0.18544851,0.18597631
