iter,game_number,elapsed_time,last_1_avg,last_10_avg,last_100_avg,max_score_log,loss_train,learning_rate,epsilon
2,181,15.890648603439331,0.0,0.1,0.2,2,0.02877158,0.009406060606060607,0.9406060606060606
2,182,15.947892189025879,0.0,0.0,0.2,2,0.02877158,0.009406060606060607,0.9406060606060606
2,183,16.017678022384644,0.0,0.0,0.2,2,0.02877158,0.009406060606060607,0.9406060606060606
2,184,16.09167766571045,0.0,0.0,0.2,2,0.02877158,0.009406060606060607,0.9406060606060606
2,185,16.160025596618652,0.0,0.0,0.2,2,0.02877158,0.009406060606060607,0.9406060606060606
2,186,16.230834484100342,0.0,0.0,0.2,2,0.02877158,0.009406060606060607,0.9406060606060606
2,187,16.300079584121704,0.0,0.0,0.19,2,0.02877158,0.009406060606060607,0.9406060606060606
2,188,16.3706157207489,0.0,0.0,0.19,2,0.02877158,0.009406060606060607,0.9406060606060606
2,189,16.44880747795105,0.0,0.0,0.19,2,0.02877158,0.009406060606060607,0.9406060606060606
2,190,16.519695043563843,0.0,0.0,0.19,2,0.02877158,0.009406060606060607,0.9406060606060606
2,191,16.59904432296753,0.0,0.0,0.19,2,0.02877158,0.009406060606060607,0.9406060606060606
2,192,16.654329538345337,0.0,0.0,0.19,2,0.02877158,0.009406060606060607,0.9406060606060606
2,193,16.753568172454834,1.0,0.1,0.19,2,0.02877158,0.009406060606060607,0.9406060606060606
2,194,16.822251081466675,0.0,0.1,0.19,2,0.02877158,0.009406060606060607,0.9406060606060606
2,195,16.876903772354126,0.0,0.1,0.19,2,0.02877158,0.009406060606060607,0.9406060606060606
2,196,16.945192098617554,0.0,0.1,0.19,2,0.02877158,0.009406060606060607,0.9406060606060606
2,197,17.015458345413208,0.0,0.1,0.18,2,0.02877158,0.009406060606060607,0.9406060606060606
2,198,17.11072826385498,1.0,0.2,0.18,2,0.02877158,0.009406060606060607,0.9406060606060606
2,199,17.193523168563843,1.0,0.3,0.19,2,0.02877158,0.009406060606060607,0.9406060606060606
2,200,17.266237020492554,0.0,0.3,0.19,2,0.02877158,0.009406060606060607,0.9406060606060606
2,201,17.33674144744873,0.0,0.3,0.18,2,0.02877158,0.009406060606060607,0.9406060606060606
2,202,17.406412839889526,0.0,0.3,0.18,2,0.02877158,0.009406060606060607,0.9406060606060606
2,203,17.476572513580322,0.0,0.2,0.17,2,0.02877158,0.009406060606060607,0.9406060606060606
3,204,17.781529664993286,0.0,0.2,0.17,2,0.031117672,0.009118119975262833,0.9118119975262832
3,205,17.85219168663025,0.0,0.2,0.17,2,0.031117672,0.009118119975262833,0.9118119975262832
3,206,17.930219411849976,0.0,0.2,0.17,2,0.031117672,0.009118119975262833,0.9118119975262832
3,207,18.003177642822266,0.0,0.2,0.17,2,0.031117672,0.009118119975262833,0.9118119975262832
3,208,18.072839975357056,0.0,0.1,0.16,2,0.031117672,0.009118119975262833,0.9118119975262832
3,209,18.157564878463745,1.0,0.1,0.17,2,0.031117672,0.009118119975262833,0.9118119975262832
3,210,18.234287977218628,0.0,0.1,0.17,2,0.031117672,0.009118119975262833,0.9118119975262832
3,211,18.335124492645264,1.0,0.2,0.18,2,0.031117672,0.009118119975262833,0.9118119975262832
3,212,18.405815839767456,0.0,0.2,0.18,2,0.031117672,0.009118119975262833,0.9118119975262832
3,213,18.475757122039795,0.0,0.2,0.18,2,0.031117672,0.009118119975262833,0.9118119975262832
3,214,18.55613088607788,0.0,0.2,0.16,2,0.031117672,0.009118119975262833,0.9118119975262832
3,215,18.62751078605652,0.0,0.2,0.16,2,0.031117672,0.009118119975262833,0.9118119975262832
3,216,18.69989562034607,0.0,0.2,0.16,2,0.031117672,0.009118119975262833,0.9118119975262832
3,217,18.77287483215332,0.0,0.2,0.16,2,0.031117672,0.009118119975262833,0.9118119975262832
3,218,18.843814849853516,0.0,0.2,0.16,2,0.031117672,0.009118119975262833,0.9118119975262832
3,219,18.913973093032837,0.0,0.1,0.15,2,0.031117672,0.009118119975262833,0.9118119975262832
3,220,19.013695240020752,1.0,0.2,0.16,2,0.031117672,0.009118119975262833,0.9118119975262832
3,221,19.136037826538086,1.0,0.2,0.17,2,0.031117672,0.009118119975262833,0.9118119975262832
3,222,19.209208250045776,0.0,0.2,0.17,2,0.031117672,0.009118119975262833,0.9118119975262832
3,223,19.306993007659912,1.0,0.3,0.18,2,0.031117672,0.009118119975262833,0.9118119975262832
3,224,19.381734371185303,0.0,0.3,0.18,2,0.031117672,0.009118119975262833,0.9118119975262832
3,225,19.45325493812561,0.0,0.3,0.18,2,0.031117672,0.009118119975262833,0.9118119975262832
3,226,19.53246545791626,0.0,0.3,0.18,2,0.031117672,0.009118119975262833,0.9118119975262832
3,227,19.603612661361694,0.0,0.3,0.18,2,0.031117672,0.009118119975262833,0.9118119975262832
3,228,19.67630624771118,0.0,0.3,0.18,2,0.031117672,0.009118119975262833,0.9118119975262832
3,229,19.759517908096313,1.0,0.4,0.18,2,0.031117672,0.009118119975262833,0.9118119975262832
3,230,19.83164644241333,0.0,0.3,0.18,2,0.031117672,0.009118119975262833,0.9118119975262832
3,231,19.93040943145752,1.0,0.3,0.19,2,0.031117672,0.009118119975262833,0.9118119975262832
3,232,20.03177547454834,1.0,0.4,0.2,2,0.031117672,0.009118119975262833,0.9118119975262832
3,233,20.101362705230713,0.0,0.3,0.2,2,0.031117672,0.009118119975262833,0.9118119975262832
3,234,20.17180871963501,0.0,0.3,0.2,2,0.031117672,0.009118119975262833,0.9118119975262832
3,235,20.242380380630493,0.0,0.3,0.2,2,0.031117672,0.009118119975262833,0.9118119975262832
3,236,20.313544034957886,0.0,0.3,0.2,2,0.031117672,0.009118119975262833,0.9118119975262832
3,237,20.383241891860962,0.0,0.3,0.18,2,0.031117672,0.009118119975262833,0.9118119975262832
3,238,20.452837228775024,0.0,0.3,0.17,2,0.031117672,0.009118119975262833,0.9118119975262832
3,239,20.52253532409668,0.0,0.2,0.17,2,0.031117672,0.009118119975262833,0.9118119975262832
3,240,20.59371066093445,0.0,0.2,0.15,2,0.031117672,0.009118119975262833,0.9118119975262832
3,241,20.679580688476562,1.0,0.2,0.16,2,0.031117672,0.009118119975262833,0.9118119975262832
3,242,20.756841897964478,0.0,0.1,0.15,2,0.031117672,0.009118119975262833,0.9118119975262832
3,243,20.82652735710144,0.0,0.1,0.15,2,0.031117672,0.009118119975262833,0.9118119975262832
